v_c,w_c,t_c
1.1304191804563013,-0.043248944736542005,11.111130031
1.2569906102311297,-0.05244715225647424,11.211939783
1.360560196523804,-0.056178227419772096,11.322993948
1.4464238016424091,-0.04795249300769685,11.424029333
1.5184159159180248,-0.03936506486049646,11.525965669
1.5793571271061297,-0.03298524368285757,11.628509678
1.6313806887492808,-0.05473198185239727,11.730690196
1.6760586321803175,-0.06133651345862597,11.84161946
1.714637165492296,-0.06875930736221696,11.942519014
1.7480798686847154,-0.06881646170308267,12.053655384
1.7771547505188054,-0.06709658265932066,12.155557297
1.802531275237702,-0.0669032245580545,12.25775457
1.8246530304284634,-0.05400786628221939,12.360877479
1.8441062685616978,-0.05209706791913027,12.461845094
1.8611272080752939,-0.04696669126418866,12.573317123
1.8759501117745612,-0.040163888734126144,12.674229792
1.8891110368879656,-0.05679923292124392,12.77799547
1.9005739111410351,-0.060240579288809507,12.888974022
1.9108506316311156,-0.06599780505373519,12.989810118
1.9197469277189458,-0.05901584805118423,13.090763746
1.927785489752253,-0.06725742051457866,13.201787996
1.9347245599258922,-0.06760013575959252,13.302686175
1.9405668686230493,-0.057041802977718596,13.403552329
1.9460356418807423,-0.057146753534611884,13.51474534
1.950770485014399,-0.05558888131086275,13.615839507
1.9551564769379772,-0.06425480943424172,13.716745822
1.958868144084659,-0.05191411072513755,13.827740526
1.9618802827079307,-0.03896160331991894,13.9284923
1.9648790851108167,-0.052172485608132785,14.029597397
1.9671734749148437,-0.04191850928580322,14.140630697
1.9684461239395197,0.1996957360984088,14.241959207
1.9699738865918386,0.3038850368369541,14.342977285
1.9707769840278875,0.37461093265017614,14.453937126
1.9724262848783916,0.30943914561468594,14.557273275
1.9736034200068338,0.3013020604205757,14.658353149
1.9750973887172056,0.22998839988870237,14.75942163
1.976007894414162,0.22921616699493977,14.870321422
1.977110736111836,0.23031349499936357,14.971317623000001
1.9780881200606482,0.2442557356108237,15.072400602
1.9786312238124752,0.27419776633652493,15.185312546
1.9796354936654201,0.001051180546545516,15.28613993
1.9802993174739438,-0.09425498694710444,15.388213901
1.9812006220017044,-0.10070630703600891,15.499309992
1.9819065358039747,-0.09944443928532522,15.600304114
1.9826919593969008,-0.06878486288550935,15.7013123
1.9832573651601664,-0.053765676012754844,15.812412764
1.9834906215635801,-0.03842238875719363,15.913507259
1.9840371627338642,-0.05055366018366887,16.017942195
1.984175716326629,-0.04710748978304817,16.118830754
1.9847057853452637,-0.07062383003541554,16.229595168
1.985033009994702,-0.06896979350269686,16.330476684
1.9850655810748254,-0.06388428651877796,16.431398346
1.9849184095317807,-0.3139933843726912,16.542521977
1.9848908102079692,-0.4148680750490898,16.643412447
1.984124600586523,-0.6266691491529813,16.745253742
1.9839883471520998,-0.7233932570394289,16.856109103
1.9847735531321802,-0.4636947676932627,16.951165303
1.9853065698605248,-0.3742311590300472,17.062452519
1.9855340108015465,-0.29749971661088837,17.163185127
1.9828767438435746,-0.4933698853023631,17.274076338
1.9788972139679122,-0.5531211932261542,17.37748162
1.979836135622097,-0.4502351458460152,17.478279333
1.9806686970961338,-0.38715698891194356,17.579424808
1.980827509799017,-0.5326006915603652,17.690306625
1.981337811666271,-0.5834507875810303,17.791106057
1.9816706412069276,-0.6174711504889233,17.892006866
1.9821587981854731,-0.6419520137549036,18.002949833
1.9826168577571994,-0.6677291502536054,18.103710562
1.75697602490298,1.2329356583255593,18.205601999
1.5927461344153688,1.78,18.307062223
1.464980252540839,1.78,18.418119229
1.4106740773718813,1.78,18.518950258
1.3872261208001497,1.78,18.630077885
1.3809339770902578,1.284552558442469,18.731006686
1.3917823077056704,1.0638042623350876,18.832021728
1.452629215533301,0.11223750563248724,18.942884524
1.4877335737404365,-0.3729601394716949,19.044463115
1.5163451231460652,-0.6609012993946138,19.147089093
1.574504979913638,-1.2960682072634828,19.24799152
1.6246898868228405,-1.5527072143643743,19.359258186
1.671247417635181,-1.3896919567088897,19.46023919
1.709529383283252,-1.4200419110749753,19.560974059
1.7429594152133803,-1.478883706082829,19.672344317
1.7411940323343102,0.21652747255167237,19.77322376
1.7589968233861393,0.8433891413535266,19.874428653
1.7189337809329392,1.1187504443715408,19.986946919
1.7018379162087862,1.3001249356467146,20.088047302
1.632005736465938,1.254010645895769,20.188981665
1.580756166007242,1.2694825699390158,20.299938973
1.5595186534900571,1.213279920621221,20.40144409
1.6008713538346568,0.7079344375896097,20.502459677
1.6362740851372957,0.4145289746340652,20.613577504
1.6731769400584202,0.0950832659654256,20.71458731
1.6841661857671144,-0.1412116059170281,20.817455718
1.6846623620086512,-0.3279458398794123,20.918426197
1.6995517530096138,-0.506389412281955,21.031565796
1.688502855560326,-0.6944668532839136,21.132535851
1.6934930293526111,-1.6243510891336643,21.233520752
1.675440813283699,-1.78,21.34461221
1.6194420464014758,-1.78,21.445934333
1.6601180646260156,-1.78,21.546864806
1.687595291637625,-1.78,21.649399397
1.7204742996928477,-1.78,21.761906077
1.741858517087678,-1.78,21.862890662
1.7302987920303703,-1.78,21.964014397
1.7200700493068273,-1.78,22.075723686
1.7469134018794394,-1.78,22.176642702
1.7647809236262673,-1.78,22.277702905
1.7688957507025396,-1.78,22.389091948
1.789424132993848,-1.78,22.490069686
1.799076659392721,-1.78,22.591071166
1.7731710372601823,-1.78,22.702399681
1.707385504795553,-1.78,22.803706108
1.6671468682409256,-1.78,22.90543124
1.6944814891623223,-1.78,23.017839907
1.7121634229951026,-1.78,23.118555501
1.737393799795695,-1.78,23.220863985
1.7463711723700543,-1.78,23.321884165
1.7343389588933187,-1.78,23.433183468
1.70979739870615,-0.23666029822169787,23.534123484
1.6981780806409532,0.38316369913551573,23.635206934
1.7113991159407573,-1.5153279261720538,23.7469451
1.7214790443188868,-1.78,23.847817035
1.7335255513551062,-1.78,23.948737098
1.7263660709534219,-1.78,24.059665144
1.6723763085471834,-1.78,24.160531492
1.6987607112020238,-0.7252308081515446,24.261358904
1.7210599856923938,-0.0756763994107823,24.372334805
1.7411260965813684,0.35869800829376386,24.473304018
1.7388048850468234,0.850036469311694,24.574379713
1.7071341837869718,1.2568525016142562,24.686507908
1.5733325542244785,1.78,24.787274803
1.4537890591774707,1.78,24.88800399
1.3307310562724708,1.78,24.998800935
1.2198059484822124,1.78,25.099772664
1.1331447826930003,1.7309390396075528,25.202114647
1.0559136969215839,1.78,25.313204113
0.9822110153792447,1.78,25.414765073
0.9266298744571396,1.6580799601642464,25.515667571
0.8737736098974092,1.7527934219340868,25.627587416
0.832243067562291,1.47376211323849,25.728360208
0.7948312991447165,1.4386019992563486,25.829498414
0.759800973702986,1.5222019275271677,25.930369664
0.7313575580751139,1.3224132241392017,26.042735291
0.7055060472388103,1.269344208455347,26.143597782
0.6835624963592013,1.0520993971423782,26.2458366
0.6638718211372696,1.081174816887231,26.348162382
0.6459424435788255,0.9584831893848279,26.459441014
0.6303187428562547,0.9816692459771826,26.562175692
0.6154607824986779,1.0143164651169032,26.663817102
0.6028881198135669,0.9049991936439967,26.766877445
0.5915568691311529,0.9153945544993969,26.8779959
0.581693283896114,0.8155331040500603,26.97889593
0.5728198445850848,0.8155470226842684,27.081618949
0.5644647562188164,0.8715573497356365,27.182698854
0.5575702029896983,0.7769555246387494,27.293732609
0.5514071249949671,0.7780446559679025,27.394645821
0.5459869697917745,0.6674828502576147,27.50169493
0.5412141148790357,0.7131981768190312,27.602707382
0.5368409040209035,0.5922181632060018,27.705272383
0.5331560530560704,0.6641443676503138,27.816492974
0.5296839782185404,0.7223840654490541,27.918021337
0.5266259821009569,0.6315649573557799,28.022620132
0.5239045772945197,0.6659018859551301,28.123509668
0.5214761706174721,0.5508882855421965,28.234675584
0.5193585861172917,0.5814746844648959,28.336232293
0.5176280523348231,0.6841689711992303,28.440020092
0.5159939414251097,0.6367912410544032,28.540720875
0.5143110249382946,0.7039747978072541,28.652149113
0.5405122127933368,1.0985803087998844,43.359329265
0.6548351619839915,0.9257387132717135,43.477818221
0.7393531622109621,0.833946031306109,43.581741516
0.8027890705314744,0.7653046449077346,43.682984606
0.816407131177672,0.7065423299522215,43.78606639
0.8248795557828831,0.6702821195574694,43.890318207
0.8298998461579458,0.6873221413994168,43.99975348
0.8324971651528952,0.7248496859530758,44.102774738
0.8333965626666643,0.7556499231342776,44.204396992
0.8331538875211543,0.8650207869992006,44.295280345
0.8316992919257088,0.9342122659760563,44.411925147
0.8303610453692576,0.9703389374045357,44.520696182
0.8281649719045008,1.0618427244982482,44.627656938
0.8266320805029646,1.014303569299868,44.726600383
0.8237323379648229,1.0719344410532676,44.830850374
0.8207776852272769,1.1544085728109068,44.940016213
0.7813926609961099,1.0498084164829755,45.04506794
0.7480408186260467,1.0793799920401317,45.141449634
0.7193147298351767,0.9456644213973497,45.249019614
0.6943783378674757,0.9496390656676932,45.353790386
0.6728409876599971,0.8798194699968968,45.459738494
0.6537717325875371,0.8994559010673236,45.547182679
0.6363947315146239,1.0152872249912057,45.668910582
0.6609612966607061,0.8993152903383853,45.75981174
0.6808189675354431,0.9088350101348791,45.871109727
0.7371156106597866,0.7300767218901616,45.975792422
0.7847186147508498,0.6829431693689343,46.079677239
0.8641960645978385,0.5066811417732376,46.163213576
0.9322068244406388,0.45083317879312745,46.29639231
0.9914044468520886,0.42734801949896073,46.390909981
