v,w,t
1.0684812409844646e-15,-3.104070819825999e-16,2.714122368
1.0684812409844646e-15,-3.104070819825999e-16,2.764169544
1.0684812409844646e-15,-3.104070819825999e-16,2.814171696
1.0684812409844646e-15,-3.104070819825999e-16,2.864187858
1.0684812409844646e-15,-3.104070819825999e-16,2.914190478
1.0684812409844646e-15,-3.104070819825999e-16,2.964123797
1.0684812409844646e-15,-3.104070819825999e-16,3.014187921
1.0684812409844646e-15,-3.104070819825999e-16,3.064124549
1.0684812409844646e-15,-3.104070819825999e-16,3.114134853
1.0684812409844646e-15,-3.104070819825999e-16,3.164127015
1.0684812409844646e-15,-3.104070819825999e-16,3.214167621
1.0684812409844646e-15,-3.104070819825999e-16,3.2641719670000002
1.0684812409844646e-15,-3.104070819825999e-16,3.314123655
1.0684812409844646e-15,-3.104070819825999e-16,3.364190414
1.0684812409844646e-15,-3.104070819825999e-16,3.414122972
1.0684812409844646e-15,-3.104070819825999e-16,3.4641499590000002
1.0684812409844646e-15,-3.104070819825999e-16,3.514176436
1.0684812409844646e-15,-3.104070819825999e-16,3.56412275
1.0684812409844646e-15,-3.104070819825999e-16,3.614124027
1.0684812409844646e-15,-3.104070819825999e-16,3.664145794
1.0684812409844646e-15,-3.104070819825999e-16,3.714121937
1.0684812409844646e-15,-3.104070819825999e-16,3.764194406
1.0684812409844646e-15,-3.104070819825999e-16,3.814123147
1.0684812409844646e-15,-3.104070819825999e-16,3.864124054
1.0684812409844646e-15,-3.104070819825999e-16,3.914188664
1.0684812409844646e-15,-3.104070819825999e-16,3.964122958
1.0684812409844646e-15,-3.104070819825999e-16,4.014081401
1.0684812409844646e-15,-3.104070819825999e-16,4.0641221
1.0684812409844646e-15,-3.104070819825999e-16,4.114122099
1.0684812409844646e-15,-3.104070819825999e-16,4.164150893
1.0684812409844646e-15,-3.104070819825999e-16,4.214123393
1.0684812409844646e-15,-3.104070819825999e-16,4.26420028
1.0684812409844646e-15,-3.104070819825999e-16,4.314123837
1.0684812409844646e-15,-3.104070819825999e-16,4.364126183
1.0684812409844646e-15,-3.104070819825999e-16,4.414173983
1.0684812409844646e-15,-3.104070819825999e-16,4.464123493
1.0684812409844646e-15,-3.104070819825999e-16,4.5141913890000005
1.0684812409844646e-15,-3.104070819825999e-16,4.56419375
1.0684812409844646e-15,-3.104070819825999e-16,4.614123237
1.0684812409844646e-15,-3.104070819825999e-16,4.664132141
1.0684812409844646e-15,-3.104070819825999e-16,4.714184906
1.0684812409844646e-15,-3.104070819825999e-16,4.764167414
1.0684812409844646e-15,-3.104070819825999e-16,4.814128415
1.0684812409844646e-15,-3.104070819825999e-16,4.8642040380000005
1.0684812409844646e-15,-3.104070819825999e-16,4.914108515
1.0684812409844646e-15,-3.104070819825999e-16,4.964196017
1.0684812409844646e-15,-3.104070819825999e-16,5.014137507
1.0684812409844646e-15,-3.104070819825999e-16,5.064180482
1.0684812409844646e-15,-3.104070819825999e-16,5.114165062
1.0684812409844646e-15,-3.104070819825999e-16,5.164122649
1.0684812409844646e-15,-3.104070819825999e-16,5.214153122
1.0684812409844646e-15,-3.104070819825999e-16,5.264120792
1.0684812409844646e-15,-3.104070819825999e-16,5.314158654
1.0684812409844646e-15,-3.104070819825999e-16,5.364158467
1.0684812409844646e-15,-3.104070819825999e-16,5.414129696
1.0684812409844646e-15,-3.104070819825999e-16,5.46413437
1.0684812409844646e-15,-3.104070819825999e-16,5.514165458
1.0684812409844646e-15,-3.104070819825999e-16,5.564154612
1.0684812409844646e-15,-3.104070819825999e-16,5.614202483
1.0684812409844646e-15,-3.104070819825999e-16,5.664164943
1.0684812409844646e-15,-3.104070819825999e-16,5.714123423
1.0684812409844646e-15,-3.104070819825999e-16,5.7641517140000005
1.0684812409844646e-15,-3.104070819825999e-16,5.814122742
1.0684812409844646e-15,-3.104070819825999e-16,5.86412962
1.0684812409844646e-15,-3.104070819825999e-16,5.914192212
1.0684812409844646e-15,-3.104070819825999e-16,5.964137886
1.0684812409844646e-15,-3.104070819825999e-16,6.0141859029999996
1.0684812409844646e-15,-3.104070819825999e-16,6.064154824
1.0684812409844646e-15,-3.104070819825999e-16,6.114188495
1.0684812409844646e-15,-3.104070819825999e-16,6.164121671
1.0684812409844646e-15,-3.104070819825999e-16,6.214170996
1.0684812409844646e-15,-3.104070819825999e-16,6.264170291
1.0684812409844646e-15,-3.104070819825999e-16,6.314205706
1.0684812409844646e-15,-3.104070819825999e-16,6.364199356
1.0684812409844646e-15,-3.104070819825999e-16,6.414168143
1.0684812409844646e-15,-3.104070819825999e-16,6.464130612
1.0684812409844646e-15,-3.104070819825999e-16,6.5141250920000004
1.0684812409844646e-15,-3.104070819825999e-16,6.564122413
1.0684812409844646e-15,-3.104070819825999e-16,6.61412709
1.0684812409844646e-15,-3.104070819825999e-16,6.664164593
1.0684812409844646e-15,-3.104070819825999e-16,6.714189525
1.0684812409844646e-15,-3.104070819825999e-16,6.764122732
1.0684812409844646e-15,-3.104070819825999e-16,6.814128759
1.0684812409844646e-15,-3.104070819825999e-16,6.864142861
1.0684812409844646e-15,-3.104070819825999e-16,6.9141923819999995
1.0684812409844646e-15,-3.104070819825999e-16,6.964120867
1.0684812409844646e-15,-3.104070819825999e-16,7.014164703
1.0684812409844646e-15,-3.104070819825999e-16,7.064150241
1.0684812409844646e-15,-3.104070819825999e-16,7.114123819
1.0684812409844646e-15,-3.104070819825999e-16,7.164135975
1.0684812409844646e-15,-3.104070819825999e-16,7.214193635
1.0684812409844646e-15,-3.104070819825999e-16,7.26412899
1.0684812409844646e-15,-3.104070819825999e-16,7.314120501
1.0684812409844646e-15,-3.104070819825999e-16,7.364150299
1.0684812409844646e-15,-3.104070819825999e-16,7.414148847
1.0684812409844646e-15,-3.104070819825999e-16,7.46412571
1.0684812409844646e-15,-3.104070819825999e-16,7.514189176
1.0684812409844646e-15,-3.104070819825999e-16,7.5641224430000005
1.0684812409844646e-15,-3.104070819825999e-16,7.614168439
1.0684812409844646e-15,-3.104070819825999e-16,7.664156092
1.0684812409844646e-15,-3.104070819825999e-16,7.714169716
1.0684812409844646e-15,-3.104070819825999e-16,7.7641908189999995
1.0684812409844646e-15,-3.104070819825999e-16,7.814201031
1.0684812409844646e-15,-3.104070819825999e-16,7.86418621
1.0684812409844646e-15,-3.104070819825999e-16,7.914128128
1.0684812409844646e-15,-3.104070819825999e-16,7.964122476
1.0684812409844646e-15,-3.104070819825999e-16,8.014179676
1.0684812409844646e-15,-3.104070819825999e-16,8.064125621
1.0684812409844646e-15,-3.104070819825999e-16,8.114181732
1.0684812409844646e-15,-3.104070819825999e-16,8.16412262
1.0684812409844646e-15,-3.104070819825999e-16,8.214165246
1.0684812409844646e-15,-3.104070819825999e-16,8.264189156
1.0684812409844646e-15,-3.104070819825999e-16,8.314192375
1.0684812409844646e-15,-3.104070819825999e-16,8.364122446
1.0684812409844646e-15,-3.104070819825999e-16,8.414139121
1.0684812409844646e-15,-3.104070819825999e-16,8.464103096
1.0684812409844646e-15,-3.104070819825999e-16,8.514154079
1.0684812409844646e-15,-3.104070819825999e-16,8.564125241
1.0684812409844646e-15,-3.104070819825999e-16,8.614122635
1.0684812409844646e-15,-3.104070819825999e-16,8.66413101
1.0684812409844646e-15,-3.104070819825999e-16,8.714093074
1.0684812409844646e-15,-3.104070819825999e-16,8.764196194
1.0684812409844646e-15,-3.104070819825999e-16,8.814156254
1.0684812409844646e-15,-3.104070819825999e-16,8.864124006
1.0684812409844646e-15,-3.104070819825999e-16,8.914122454
1.0684812409844646e-15,-3.104070819825999e-16,8.964188073999999
1.0684812409844646e-15,-3.104070819825999e-16,9.014184872
1.0684812409844646e-15,-3.104070819825999e-16,9.064174034
1.0684812409844646e-15,-3.104070819825999e-16,9.114209592
1.0684812409844646e-15,-3.104070819825999e-16,9.164149083
1.0684812409844646e-15,-3.104070819825999e-16,9.214122715
1.0684812409844646e-15,-3.104070819825999e-16,9.264185647
1.0684812409844646e-15,-3.104070819825999e-16,9.314122951
1.0684812409844646e-15,-3.104070819825999e-16,9.364126949
1.0684812409844646e-15,-3.104070819825999e-16,9.414153054
1.0684812409844646e-15,-3.104070819825999e-16,9.464123602
1.0684812409844646e-15,-3.104070819825999e-16,9.514122369
1.0684812409844646e-15,-3.104070819825999e-16,9.56417234
1.0684812409844646e-15,-3.104070819825999e-16,9.614140486
1.0684812409844646e-15,-3.104070819825999e-16,9.66418069
1.0684812409844646e-15,-3.104070819825999e-16,9.714187476
1.0684812409844646e-15,-3.104070819825999e-16,9.764152994
1.0684812409844646e-15,-3.104070819825999e-16,9.814122675
1.0684812409844646e-15,-3.104070819825999e-16,9.864196409
1.0684812409844646e-15,-3.104070819825999e-16,9.914188402
1.0684812409844646e-15,-3.104070819825999e-16,9.964153157
1.0684812409844646e-15,-3.104070819825999e-16,10.014134844
1.0684812409844646e-15,-3.104070819825999e-16,10.064115536
1.0684812409844646e-15,-3.104070819825999e-16,10.114114042
1.0684812409844646e-15,-3.104070819825999e-16,10.164147018
1.0684812409844646e-15,-3.104070819825999e-16,10.214116096
1.0684812409844646e-15,-3.104070819825999e-16,10.264139366
1.0684812409844646e-15,-3.104070819825999e-16,10.314140219
1.0684812409844646e-15,-3.104070819825999e-16,10.364112637
1.0684812409844646e-15,-3.104070819825999e-16,10.414139889
1.0684812409844646e-15,-3.104070819825999e-16,10.464139807
1.0684812409844646e-15,-3.104070819825999e-16,10.514116034
1.0684812409844646e-15,-3.104070819825999e-16,10.564113222
1.0684812409844646e-15,-3.104070819825999e-16,10.614168586
1.0684812409844646e-15,-3.104070819825999e-16,10.664088694
1.0684812409844646e-15,-3.104070819825999e-16,10.714147781
1.0684812409844646e-15,-3.104070819825999e-16,10.7641243
1.0684812409844646e-15,-3.104070819825999e-16,10.814140212
1.0684812409844646e-15,-3.104070819825999e-16,10.864070649
1.0684812409844646e-15,-3.104070819825999e-16,10.91412635
1.0684812409844646e-15,-3.104070819825999e-16,10.964152275
1.0684812409844646e-15,-3.104070819825999e-16,11.014142896
1.0684812409844646e-15,-3.104070819825999e-16,11.06411366
1.0684812409844646e-15,-3.104070819825999e-16,11.114113993
1.0684812409844646e-15,-3.104070819825999e-16,11.164135693
1.0684812409844646e-15,-3.104070819825999e-16,11.214132779
0.001636253372505462,0.003030098837970789,11.264137795
0.0032724901548211865,0.006060166953370277,11.314141114
0.004908748206073578,0.00909027445568952,11.364148017
0.006544989107348957,0.012120350198792073,11.41411239
0.04509484494684167,-0.05320811706363487,11.464146501
0.12435442876933861,-0.043148256132564594,11.514112925
0.20361441202885988,-0.033088344503762045,11.564148062
0.282874287724274,-0.023028446527310814,11.614114042
0.3621339652526334,-0.012968573702810609,11.664147273
0.47097714782795985,-0.057692671574011534,11.714133866
0.6061966448546654,-0.05357176232303774,11.764136253
0.7414160626791859,-0.04945082735484779,11.814134593
0.876635059461158,-0.045329952662612305,11.86411402
1.0118548698363155,-0.04120900459528312,11.914139051
1.122399368707691,0.008605466144046517,11.964132911
1.2017250970399984,0.0006060676842249025,12.014137864
1.2810500421389812,-0.00739338645990646,12.064085074
1.3603749744252767,-0.015392828515709374,12.114112575
1.439700209454794,-0.023392244060832734,12.164115753
1.4969690074177615,0.009453899389600263,12.21413829
1.5330970363572307,0.0031513144276913516,12.264112704
1.5692253929391442,-0.0031512643917217947,12.314138151
1.605352847909844,-0.009453828704918867,12.364114723
1.6414808562423773,-0.015756428013687953,12.414136071
1.668512275647464,-0.005211778379918848,12.464143306
1.6890637069666936,-0.006666222016429375,12.514139125
1.7096156155128566,-0.008120660350281242,12.564112496
1.7301668058763735,-0.009575099956958905,12.614138437
1.750718092173111,-0.011029540244033548,12.664134667
1.766294458018894,-0.0032724923881771034,12.714138979
1.7757855530491349,-0.006787401006018925,12.764112442
1.7852749269348371,-0.010302288998098558,12.814116684
1.7947680474349157,-0.013817206339236478,12.864112384
1.8042568363806823,-0.017332086728701186,12.914113185
1.811325905384399,-0.01636246846133762,12.964132424
1.8194399019777814,-0.013453611985736833,13.014181862
1.8275564047709487,-0.010544707028668714,13.06411293
1.8356712656953136,-0.007635845794764376,13.114139761
1.8437881693700828,-0.004726943131056444,13.164112279
1.852492563819505,-0.002908891101774541,13.214137948
1.8624408398406422,0.0012120399702115945,13.264138004
1.8723880534422062,0.005332929991963024,13.314133092
1.8823367741446702,0.009453885619591838,13.3641386
1.8922858446162802,0.013574777781215927,13.414149688
1.904066516764666,0.014302006986125165,13.464142751
1.9110700128296865,0.006181423271928213,13.514115242
1.918073330278285,-0.0019392666413169685,13.564112118
1.9250765211742331,-0.010059848183830962,13.614112921
1.9320798620326465,-0.018180528577045933,13.664112287
1.9358101525896845,-0.020240969869481283,13.714135143
1.9409806950022839,-0.019634950998580463,13.764116428
1.9461535241418504,-0.019028915603577844,13.814114359
1.9513213819465023,-0.018422920708531704,13.864157792
1.9564911357481305,-0.01781691359413384,13.914145534
1.9583257589028054,-0.011029471257308212,13.964138243
1.9600922855716636,-0.004363320778623158,14.014143494
1.9618585159255868,0.0023029094350117294,14.064145342
1.9636265220979305,0.008969069101291846,14.11413472
1.96539208421661,0.015635284975827855,14.164149471
1.9687316045275889,0.01939256258705306,14.21413247
1.9669644999133677,0.013695983529574924,14.264141055
1.965196677320027,0.007999425487073884,14.314136468
1.9634304572969472,0.0023028672348568407,14.364141821
1.9616644404663797,-0.003393673449811589,14.414112024
1.9583889810160273,-0.006302600891641552,14.464132873
1.9623828944964286,0.004242109213391044,14.514139367
1.9663752993737205,0.014786835812047719,14.564134203
1.9703671914700003,0.025331486450485677,14.614147813
1.9743605867476808,0.03587622915198685,14.664113677
1.9752761283614182,0.05211745762682016,14.714113658
1.977108421667375,0.07005560069452867,14.764145636
1.9789415835485118,0.08799371723348734,14.814138851
1.9807722209414282,0.10593170416854872,14.864142226
1.9826062768958606,0.12386989001682397,14.91413917
1.988760075498844,0.1338086246202487,14.964134751
1.9869268342750284,0.12896046388059282,15.014138934
1.9850931631274884,0.12411227160079667,15.064133084
1.9832618790519794,0.11926420484681469,15.114073381
1.9814214863754607,0.11441574689183125,15.164143973
1.9784185443912663,0.11174979104939153,15.214113108
1.975996778821176,0.11017413621793772,15.264134902
1.973560681452068,0.10859754800025564,15.314152998
1.9711553486945355,0.10702297907103109,15.364112342
1.9687311601910344,0.10544716034579552,15.414132784
1.9693864117888935,0.0981749311591263,15.464113391
1.967683321027586,0.08653947164979793,15.514165017
1.965984107094634,0.07490392465020974,15.564115456
1.9642806611087138,0.06326839977079748,15.614112912
1.9625811024406281,0.05163324896208922,15.664147264
1.9649902735130869,0.03236157968455126,15.71414488
1.969448356244142,0.016847419675775792,15.764146907
1.9739162468309952,0.0013342660823451053,15.814112947
1.9783517369204904,-0.014180716427000065,15.8640817
1.9828011198390396,-0.029694628949026858,15.914145452
1.9816248440785311,-0.03478523372853225,15.964143663
1.9828645673993388,-0.035391157939270876,16.014142297
1.9841084976235193,-0.03599718951425035,16.064122614
1.9853421807924159,-0.036602979300370146,16.114132841
1.986598186003366,-0.03720926428321011,16.16412643
1.9865967545282488,-0.035512426948549385,16.214128542
1.9860131752401542,-0.03490644661234787,16.264095885
1.985420030752486,-0.034300375390152196,16.314134968
1.9848324102390895,-0.033694375437399456,16.364092992
1.9842453018304338,-0.03308838733278688,16.41414421
1.9828678826862878,-0.031027895876009178,16.464189267
1.9828084003461048,-0.026543503596145906,16.514135788
1.9827391849983849,-0.02205892374871591,16.56412238
1.982686133419469,-0.01757464863928093,16.614132986
1.9826135170840027,-0.013089952731581603,16.664776434
1.9843209793144347,-0.011878057696999175,16.714115934
1.9798576561507024,-0.022059029191929754,16.76413899
1.9754085486378403,-0.03224015709457213,16.814114172
1.9709549409175993,-0.042421101508371584,16.864137346
1.9665067560563907,-0.052602308094601376,16.914112861
1.9708254531907747,-0.0790246031540045,16.964132546
1.972200007713971,-0.11090112754747415,17.014138871
1.9735752291762094,-0.14277752442973501,17.064134796
1.9749490845945863,-0.17465413940484262,17.114113474
1.9763233502762876,-0.2065306580641253,17.164112367
1.9717428478023353,-0.2273776853050884,17.214145256
1.9754068099835445,-0.2329529436081601,17.264114016
1.9790723153170693,-0.23852834182115787,17.314113427
1.982739096543313,-0.24410378666399032,17.364113079
1.986402428531254,-0.24967902344108495,17.414141105
1.984701473381957,-0.2453157891491269,17.46411318
1.9826062853094353,-0.2416795702297245,17.514139601
1.9805133350858313,-0.23804368555469493,17.564112802
1.978417837308407,-0.23440741274546628,17.614138023
1.9763244380261769,-0.23077145093322218,17.66411246
1.978483292587237,-0.2350134316633663,17.714139038
1.9799896248613584,-0.24046768027802534,17.764112575
1.9814935545224897,-0.245921689016649,17.814112291
1.9830000877622729,-0.251375968559815,17.864139047
1.984504866005925,-0.25683005352375177,17.914138408
1.9867306063634815,-0.263617519095778,17.964126577000002
1.9890218093929752,-0.27028376723667186,18.014112253
1.991311184679039,-0.27694974100374975,18.064147136
1.9936014385379583,-0.283615830981987,18.114145527
1.9958923313660926,-0.29028208053750654,18.16413312
1.9956309418120697,-0.29222139073795705,18.214112873
1.9899367058510204,-0.30422052481193385,18.264142712
1.984242738816708,-0.3162196526294347,18.314143621
1.9785487736639316,-0.3282188673335765,18.364113902
1.9728549896732512,-0.34021802721828587,18.414114093
1.9229164882157168,-0.2702834007850721,18.464113647
1.8992227317597872,-0.15174700706460792,18.514142013
1.8755304525808005,-0.03321016109890486,18.5641439
1.8518389265629924,0.08532684348762583,18.614136862
1.828145559644381,0.2038643629640301,18.664113874999998
1.7928673749945767,0.343853515364673,18.714146606
1.753336486447633,0.4759658436590818,18.764141203
1.7138048158157602,0.6080772153068684,18.814142678
1.6742718350718708,0.7401888405098253,18.86410183
1.6347404682155762,0.8723005339573542,18.914137309
1.6371621487032375,0.9267210729838233,18.964141585
1.6018853289488846,0.9113285427433491,19.014113646
1.566608161601669,0.8959358543985708,19.064112911
1.5313299285415096,0.8805426520694832,19.114138221
1.4960522082797325,0.8651497021987916,19.164112884
1.4978200403426993,0.781156408708704,19.214105827
1.4817840609267985,0.6641945042744848,19.264100922
1.4657496414382132,0.5472334219010966,19.314112204
1.449714458407452,0.4302724370236206,19.364114092
1.4336788877099003,0.31331116255416414,19.414116487
1.4373432953090621,0.15986736973020574,19.464118661
1.4489290268374775,0.021089360261147272,19.514112886
1.4605132949254338,-0.11768867659250123,19.564113142
1.47209769111146,-0.2564661834939046,19.614139156
1.4836821992083242,-0.3952445108279788,19.664139122999998
1.4787741444907172,-0.5034792471889067,19.714138227
1.5007646183229804,-0.5618990204452387,19.764114348
1.5227556379236968,-0.6203191296779006,19.814113577
1.5447476531206734,-0.6787394704052442,19.864134181
1.5667383421129668,-0.7371591823204898,19.914114093
1.5592778929615014,-0.7410380210576955,19.96414415
1.5846714990102946,-0.6840720838900175,20.01414161
1.6100661332880735,-0.6271065047409268,20.064134657
1.6354607204290144,-0.5701411127417348,20.114132981
1.6608557634268062,-0.5131753987689005,20.164112417
1.6560770562550984,-0.4003349848380359,20.214137015
1.6669433184290083,-0.25852683945244115,20.264112176
1.6778064699860051,-0.11671920035713418,20.314135857
1.688671235527671,0.025089248118174368,20.364146766
1.6995363645109973,0.16689674447415004,20.414102968
1.7122991686747207,0.30519041792029566,20.464137626
1.6933835748497126,0.3848206866518105,20.514174909
1.674469186003784,0.4644516104251383,20.564139659
1.6555546230391343,0.5440821954732937,20.614114886
1.6366386970566447,0.6237128912008439,20.664152556
1.6476344196268873,0.6479535451938844,20.714135827
1.6297661119296398,0.6187432522993407,20.764149752
1.6118991222864618,0.589533599312248,20.814112824
1.5940305451764634,0.5603233207300978,20.864123093
1.576163705250187,0.5311135590005777,20.914112089
1.5781268439476526,0.4651785966067042,20.964138165
1.576818465702233,0.3931841317496071,21.014113642
1.5755091488621247,0.32118901373089814,21.064112315
1.574199715920019,0.2491942245265156,21.114111993
1.572890706754135,0.17719941350144486,21.16411297
1.575640105224173,0.09769010615935281,21.214104762
1.588271192173181,0.036482278191058704,21.264141604
1.6009031236330802,-0.02472528499492342,21.314140999
1.6135354826792587,-0.08593302494338786,21.364175751
1.626166464765027,-0.14714086065526527,21.414157274
1.6406963929584968,-0.21186362756248045,21.46413944
1.6448853606803313,-0.29573636929512626,21.514135771
1.6490726601316368,-0.3796084800751011,21.564113215
1.6532633578342977,-0.46348205360562766,21.614258711
1.6574520461234477,-0.5473547343033784,21.664113314
1.6583684856707863,-0.6251674461286538,21.714112294
1.6551610257173934,-0.7106154845927071,21.76411652
1.6519551241528183,-0.7960644939074565,21.814137826
1.6487471558547397,-0.8815124453377661,21.864114071
1.6455402443908997,-0.966960842026796,21.91411249
1.631665089561698,-1.032653414960469,21.964111785
1.6394533378712963,-1.0582271353856898,22.014112309
1.6472429297581204,-1.0838016357910643,22.064112749
1.6550298916030164,-1.1093746632648422,22.11411282
1.6628182304676302,-1.13494843330916,22.164132782
1.6675297119794543,-1.1548251703096188,22.214142875
1.6747301531843226,-1.17009748695242,22.264143528
1.681929204897699,-1.1853688404917846,22.314133696
1.6891301877899627,-1.2006415641435964,22.364106132
1.6963285355448041,-1.215912336975311,22.414145237
1.699535498383024,-1.2237905195374288,22.464111426
1.7041173115806338,-1.2291236909282555,22.514113427
1.7086991765799862,-1.234456901523631,22.564132958
1.713280411772699,-1.2397896733208604,22.61414108
1.7178634542331421,-1.2451236995698798,22.664112507
1.722051629404045,-1.249728980868865,22.714148879
1.7307561959630002,-1.2459714701612294,22.764135143
1.7394604173737633,-1.2422137216945315,22.81416146
1.7481658063769674,-1.2384567513873843,22.864112286
1.7568700602820324,-1.2346991148425566,22.914168221
1.7647248283541086,-1.2293666713546487,22.964112334
1.7630221397211439,-1.2417286499935372,23.014141959
1.7613206303470537,-1.2540915655374016,23.064116824
1.7596190449905902,-1.2664543678134355,23.114142678
1.7579161402842816,-1.2788162755089463,23.164151012
1.7451553757263938,-1.2706970564971032,23.214113457
1.7276796707727209,-1.2713026220672912,23.264114868
1.7102047710280535,-1.2719087805205491,23.314133671
1.6927284675131502,-1.2725139902763163,23.364104811
1.6752545670365726,-1.2731208017491082,23.414141077
1.6604626446009907,-1.2786960848077327,23.464113788
1.6523477460101372,-1.271909376948323,23.514111929
1.6442311695816694,-1.2651213705299487,23.564085897
1.6361154584233846,-1.258334033794196,23.614133861
1.62799992680793,-1.251546834630637,23.664097898
1.6189017783252146,-1.242940941974464,23.714108173
1.637163014714302,-1.1836729307136666,23.764140434
1.6554230954831135,-1.1244043236165335,23.814112891
1.6736830523434383,-1.065135535415643,23.864121816
1.6919445798143375,-1.0058676684694683,23.914112596
1.7110551665709346,-0.9481741216887194,23.9641124
1.7083717121146378,-0.9308420377434147,24.014113383
1.7056881130706703,-0.9135098746234408,24.064135698
1.7030054011630502,-0.8961783022855266,24.114112384
1.7003218373800881,-0.8788461089877386,24.164087964
1.7215269657657803,-0.9057527847714851,24.214112823
1.7155049744136193,-0.9830801837790106,24.264134178
1.709484580833941,-1.0604085635855929,24.314113624
1.7034636900908293,-1.137736629833886,24.364112597
1.6974414555686383,-1.2150639193440624,24.41411235
1.6762355843332075,-1.264272522292156,24.464118352
1.696328745825279,-1.2370018110696837,24.514162689
1.7164225638629553,-1.2097314728712256,24.564134242
1.736514856234661,-1.1824602243675966,24.614153444
1.7566082030124686,-1.1551895370983098,24.664114514
1.7271566223557697,-1.0361682797825433,24.714112941
1.7202849091962116,-0.875331614532738,24.76413311
1.7134112827711818,-0.7144943471454865,24.814069131
1.7065390296300695,-0.5536572004505498,24.864133741
1.699667238423,-0.3928205857482466,24.914141755
1.6937772764399455,-0.23380139373153327,24.964111791
1.6801630816429236,-0.08908481449669586,25.014148783
1.6665499718570864,0.05563243363890677,25.064142227
1.652934789225918,0.20034845553054992,25.11417251
1.6393223168769666,0.3450660544493395,25.164138127
1.6403678240283968,0.4626324383190562,25.21411385
1.6124218184846095,0.5265073570815548,25.264145677
1.5844756149293648,0.5903816556803534,25.314113511
1.5565282183142508,0.6542557738089247,25.364141113
1.5285808292944385,0.7181298178012258,25.414133446
1.5005028154817572,0.7822467934390497,25.464112027
1.4476195127122597,0.8004271936929762,25.514141782
1.394735915045363,0.8186078500425472,25.564113864
1.3418537827513344,0.8367886766479071,25.614082789
1.288968913071141,0.8549686883864045,25.664148442
1.2475404794440403,0.8519394564128615,25.714117449
1.2063714398629668,0.8493935802196173,25.764178353
1.1652034931273492,0.8468483146903985,25.814133095
1.1240358109100503,0.8443032398125713,25.864114187
1.0828679562583667,0.8417579903646343,25.914163803
