v_c,w_c,t_c
-0.0,-0.0482093021273613,1579539753.1028264
0.0309916939586401,-0.0482093021273613,1579539753.133093
-0.0,-0.05853971838951111,1579539753.2039528
0.0309916939586401,-0.0413222573697567,1579539753.27461
-0.0,-0.0482093021273613,1579539753.3555071
-0.0,-0.0413222573697567,1579539753.4163442
0.04476577788591385,-0.0413222573697567,1579539753.4467294
0.10674916952848434,-0.0482093021273613,1579539753.5176096
0.17217592895030975,-0.0482093021273613,1579539753.5883915
0.2031676173210144,-0.03099154494702816,1579539753.6492531
0.2100546658039093,-0.0413222573697567,1579539753.6795988
0.22727227210998535,-0.0482093021273613,1579539753.7604043
0.26170748472213745,-0.0413222573697567,1579539753.8310983
0.2582639753818512,-0.0482093021273613,1579539753.8915856
0.26170748472213745,-0.0482093021273613,1579539753.9219375
0.2926991879940033,-0.03099154494702816,1579539754.0029707
0.32369086146354675,-0.0482093021273613,1579539754.0737596
0.43732693791389465,-0.0413222573697567,1579539754.1344285
0.45110100507736206,-0.0413222573697567,1579539754.1647336
0.557850182056427,-0.0482093021273613,1579539754.235633
0.6542688012123108,-0.0413222573697567,1579539754.3064082
0.6783734560012817,-0.0413222573697567,1579539754.3669822
0.6783734560012817,-0.0482093021273613,1579539754.4076385
0.6852604746818542,-0.0413222573697567,1579539754.4783897
0.6921475529670715,-0.0413222573697567,1579539754.5491936
0.7162520289421082,-0.0482093021273613,1579539754.6098056
0.7231390476226807,-0.0482093021273613,1579539754.6402254
0.8436623215675354,-0.0413222573697567,1579539754.721232
0.8815410733222961,-0.0413222573697567,1579539754.7918103
0.8367753028869629,-0.0482093021273613,1579539754.8523722
0.8230012059211731,-0.05853971838951111,1579539754.882595
0.8298882246017456,-0.0482093021273613,1579539754.9633718
0.8574364185333252,-0.0413222573697567,1579539755.034192
0.8677669763565063,-0.0413222573697567,1579539755.094726
0.8677669763565063,-0.0413222573697567,1579539755.1250842
0.8505493402481079,-0.0482093021273613,1579539755.1960359
0.9194198250770569,-0.0413222573697567,1579539755.266818
0.8953151702880859,-0.0413222573697567,1579539755.3373466
0.8953151702880859,-0.0413222573697567,1579539755.3678148
0.8884280920028687,-0.0482093021273613,1579539755.438471
0.9331938624382019,-0.0482093021273613,1579539755.5092854
0.9435244202613831,-0.0413222573697567,1579539755.5700197
0.9435244202613831,-0.0413222573697567,1579539755.6004367
0.9331938624382019,-0.0413222573697567,1579539755.6814277
0.9435244202613831,-0.0482093021273613,1579539755.7522998
0.9504114985466003,-0.0482093021273613,1579539755.8129916
0.9504114985466003,-0.0482093021273613,1579539755.8433468
0.9710724949836731,-0.0413222573697567,1579539755.9242957
0.9710724949836731,-0.0413222573697567,1579539755.995257
1.0330559015274048,-0.0482093021273613,1579539756.0559561
1.0399428606033325,-0.0413222573697567,1579539756.0862389
1.0399428606033325,-0.0413222573697567,1579539756.1671395
1.0468299388885498,-0.0482093021273613,1579539756.227823
1.0847086906433105,-0.0413222573697567,1579539756.2985666
1.0778216123580933,-0.0482093021273613,1579539756.3289237
1.1398050785064697,-0.05853971838951111,1579539756.4096172
1.236223578453064,-0.0413222573697567,1579539756.4701815
1.267215371131897,-0.0482093021273613,1579539756.5307593
1.2741023302078247,-0.03099154494702816,1579539756.5610566
1.294763445854187,-0.0413222573697567,1579539756.6418447
1.311980962753296,-0.0413222573697567,1579539756.7126684
1.3395291566848755,-0.0413222573697567,1579539756.7835052
1.3464161157608032,-0.0413222573697567,1579539756.8137124
1.370520830154419,-0.0482093021273613,1579539756.874283
1.3774079084396362,-0.0482093021273613,1579539756.9045463
1.3774079084396362,-0.0413222573697567,1579539756.9651465
1.4221736192703247,-0.0482093021273613,1579539757.0459793
1.4221736192703247,-0.0482093021273613,1579539757.076335
1.3946254253387451,-0.05853971838951111,1579539757.1372023
1.3946254253387451,-0.1239667758345604,1579539757.1676216
1.4152865409851074,-0.3236907124519348,1579539757.238403
1.4015125036239624,-0.3891177773475647,1579539757.268636
1.3877384662628174,-0.6680428981781006,1579539757.3292758
1.370520830154419,-0.6887040138244629,1579539757.4000165
1.3636337518692017,-0.6990343928337097,1579539757.4404027
1.3567466735839844,-0.7196955680847168,1579539757.5010145
1.3567466735839844,-0.7196955680847168,1579539757.531311
1.3464161157608032,-0.6473817229270935,1579539757.6120546
1.3464161157608032,-0.6542688012123108,1579539757.6423726
1.3326420783996582,-0.6990343928337097,1579539757.6727145
1.3395291566848755,-0.6990343928337097,1579539757.7030072
1.3464161157608032,-0.6887040138244629,1579539757.7332578
1.3395291566848755,-0.6473817229270935,1579539757.8039749
1.3395291566848755,-0.6026158332824707,1579539757.8343632
1.3016505241394043,-0.3099166452884674,1579539757.8949983
1.3016505241394043,-0.2444898784160614,1579539757.9253428
1.267215371131897,-0.03099154494702816,1579539757.9658232
1.249997615814209,-0.03099154494702816,1579539757.996053
1.2293366193771362,0.2031676173210144,1579539758.0566444
1.2293366193771362,0.22038522362709045,1579539758.097196
1.1914578676223755,0.2858121395111084,1579539758.1578505
1.174240231513977,0.3064732551574707,1579539758.1881223
1.1466920375823975,0.35123905539512634,1579539758.2487273
1.129474401473999,0.37190017104148865,1579539758.2790318
1.0984827280044556,0.5027538537979126,1579539758.3296645
1.0984827280044556,0.49242326617240906,1579539758.3600838
1.053717017173767,0.5957289338111877,1579539758.4206812
1.053717017173767,0.5750678181648254,1579539758.4510252
1.053717017173767,0.6990343928337097,1579539758.5217204
1.0399428606033325,0.6990343928337097,1579539758.5521207
0.9435244202613831,0.705921471118927,1579539758.6128142
0.9435244202613831,0.7438002228736877,1579539758.643023
0.7816789150238037,0.7816789150238037,1579539758.6834633
0.7610177993774414,0.7988965511322021,1579539758.7137728
0.7369131445884705,0.8092271089553833,1579539758.7439752
0.7231390476226807,0.8092271089553833,1579539758.8146846
0.6783734560012817,0.7713483572006226,1579539758.875319
0.6783734560012817,0.7920094728469849,1579539758.9056845
0.6542688012123108,0.7713483572006226,1579539758.966336
0.6645993590354919,0.7438002228736877,1579539758.996732
0.6336076855659485,0.6232770681381226,1579539759.0473495
0.6267206072807312,0.6129465103149414,1579539759.0777097
0.6198335886001587,0.6026159524917603,1579539759.1080766
0.5750678181648254,0.5199714303016663,1579539759.1687076
0.5130844116210938,0.37878721952438354,1579539759.2394812
0.5130844116210938,0.3340214490890503,1579539759.2697906
0.533745527267456,0.1756194531917572,1579539759.330433
0.533745527267456,0.12052325159311295,1579539759.3606722
0.4820927083492279,-0.0413222573697567,1579539759.4012794
0.475205659866333,-0.03099154494702816,1579539759.431465
0.45110100507736206,-0.0413222573697567,1579539759.461734
0.4889797568321228,-0.0413222573697567,1579539759.532387
0.3684566617012024,-0.03099154494702816,1579539759.5930092
0.3615696132183075,-0.03099154494702816,1579539759.6334705
0.3615696132183075,-0.03099154494702816,1579539759.6942475
0.3615696132183075,-0.0413222573697567,1579539759.7245812
0.33057790994644165,-0.0413222573697567,1579539759.7650597
0.30991679430007935,-0.0413222573697567,1579539759.7953565
0.2926991879940033,-0.0413222573697567,1579539759.8257065
0.22727227210998535,-0.0413222573697567,1579539759.8861828
0.1893935352563858,-0.0482093021273613,1579539759.9569352
0.17217592895030975,-0.0413222573697567,1579539759.9872434
0.12741029262542725,-0.03099154494702816,1579539760.0479143
0.10674916952848434,-0.0413222573697567,1579539760.0781724
-0.0,-0.0413222573697567,1579539760.1186087
-0.0,-0.0413222573697567,1579539760.149045
-0.0,-0.03099154494702816,1579539760.1894882
-0.0,-0.03099154494702816,1579539760.2503953
-0.0,-0.0413222573697567,1579539760.3110929
-0.0,-0.0413222573697567,1579539760.3515537
0.0,0.0,1579539760.4120438
0.0,0.0,1579539760.442389
0.0,0.0,1579539760.482831
0.0,0.0,1579539760.5132377
0.0,0.0,1579539760.5435376
0.0,0.0,1579539760.6143274
0.0,0.0,1579539760.6750395
0.0,0.0,1579539760.7559304
0.0,0.0,1579539760.7862084
0.0,0.0,1579539760.846969
0.0,0.0,1579539760.9177582
0.0,0.0,1579539760.9481251
0.0,0.0,1579539761.0087683
0.0,0.0,1579539761.0390863
0.0,0.0,1579539761.079611
0.0,0.0,1579539761.1098087
0.0,0.0,1579539761.1502092
0.0,0.0,1579539761.2107098
0.0,0.0,1579539761.2714117
0.0,0.0,1579539761.3016174
0.0,0.0,1579539761.3620896
0.0,0.0,1579539761.4025881
0.0,0.0,1579539761.4430473
0.0,0.0,1579539761.4734304
0.0,0.0,1579539761.5038443
0.0,0.0,1579539761.5645814
0.0,0.0,1579539761.5949392
0.0,0.0,1579539761.6354146
0.0,0.0,1579539761.6657603
0.0,0.0,1579539761.6962607
0.0,0.0,1579539761.7568262
0.0,0.0,1579539761.8276162
0.0,0.0,1579539761.8680587
0.0,0.0,1579539761.9288352
0.0,0.0,1579539761.9591093
0.0,0.0,1579539761.989488
0.0,0.0,1579539762.0198157
0.0,0.0,1579539762.0502412
0.0,0.0,1579539762.1108415
0.0,0.0,1579539762.1916733
0.0,0.0,1579539762.222061
0.0,0.0,1579539762.2825632
0.0,0.0,1579539762.312899
0.0,0.0,1579539762.353312
0.0,0.0,1579539762.3836212
0.0,0.0,1579539762.4139988
0.0,0.0,1579539762.4746242
0.0,0.0,1579539762.5453126
0.0,0.0,1579539762.585748
0.0,0.0,1579539762.64643
0.0,0.0,1579539762.6767306
0.0,0.0,1579539762.7474968
0.0,0.0,1579539762.7778442
0.0,0.0,1579539762.8386045
0.0,0.0,1579539762.9094698
0.0,0.0,1579539762.939769
0.0,0.0,1579539763.0103946
0.0,0.0,1579539763.0708945
0.0,0.0,1579539763.1012285
0.0,0.0,1579539763.1822536
0.0,0.0,1579539763.253011
0.0,0.0,1579539763.3236363
0.0,0.0,1579539763.3945835
0.0,0.0,1579539763.4248126
0.0,0.0,1579539763.4855902
0.0,0.0,1579539763.5261302
0.0,0.0,1579539763.5969253
0.0,0.0,1579539763.667733
0.0,0.0,1579539763.6979737
0.0,0.0,1579539763.758488
0.0,0.0,1579539763.7989125
0.0,0.0,1579539763.8393717
0.0,0.0,1579539763.8696387
0.0,0.0,1579539763.9099693
0.0,0.0,1579539763.9706402
0.0,0.0,1579539764.0312123
0.0,0.0,1579539764.1119866
0.0,0.0,1579539764.1423674
0.0,0.0,1579539764.213296
0.0,0.0,1579539764.273882
0.0,0.0,1579539764.3548076
0.0,0.0,1579539764.3850987
0.0,0.0,1579539764.4457545
0.0,0.0,1579539764.517017
0.0,0.0,1579539764.5877583
0.0,0.0,1579539764.6282725
0.0,0.0,1579539764.6889567
0.0,0.0,1579539764.759651
0.0,0.0,1579539764.8304274
0.0,0.0,1579539764.8708117
0.0,0.0,1579539764.9314263
0.0,0.0,1579539764.9919515
0.0,0.0,1579539765.0728478
0.0,0.0,1579539765.1031277
0.0,0.0,1579539765.1740787
0.0,0.0,1579539765.234527
0.0,0.0,1579539765.3154402
0.0,0.0,1579539765.3458087
0.0,0.0,1579539765.406357
0.0,0.0,1579539765.4771812
0.0,0.0,1579539765.5480127
0.0,0.0,1579539765.588442
0.0,0.0,1579539765.6491165
0.0,0.0,1579539765.679368
0.0,0.0,1579539765.7603035
0.0,0.0,1579539765.8309867
0.0,0.0,1579539765.8613648
0.0,0.0,1579539765.891821
0.0,0.0,1579539765.9221444
0.0,0.0,1579539765.9524941
0.0,0.0,1579539766.0029397
0.0,0.0,1579539766.033342
0.0,0.0,1579539766.0635595
0.0,0.0,1579539766.134342
0.0,0.0,1579539766.1647382
0.0,0.0,1579539766.2453563
0.0,0.0,1579539766.3060825
0.0,0.0,1579539766.3364897
0.0,0.0,1579539766.3670435
0.0,0.0,1579539766.3974392
0.0,0.0,1579539766.437801
0.0,0.0,1579539766.478209
0.0,0.0,1579539766.5084198
0.0,0.0,1579539766.5488598
0.0,0.0,1579539766.609568
0.0,0.0,1579539766.6500921
0.0,0.0,1579539766.7211208
0.0,0.0,1579539766.7917283
0.0,0.0,1579539766.8220859
0.0,0.0,1579539766.8523705
0.0,0.0,1579539766.8826663
0.0,0.0,1579539766.9130602
0.0,0.0,1579539766.9636824
0.0,0.0,1579539766.9940941
0.0,0.0,1579539767.0243351
0.0,0.0,1579539767.0948393
0.0,0.0,1579539767.125207
0.0,0.0,1579539767.2061243
0.0,0.0,1579539767.2667801
0.0,0.0,1579539767.2971766
0.0,0.0,1579539767.3376262
0.0,0.0,1579539767.3680604
0.0,0.0,1579539767.3983583
0.0,0.0,1579539767.4488983
0.0,0.0,1579539767.4691432
0.0,0.0,1579539767.5094566
0.0,0.0,1579539767.5700984
0.0,0.0,1579539767.6106246
0.0,0.0,1579539767.6814146
0.0,0.0,1579539767.752257
0.0,0.0,1579539767.7826157
0.0,0.0,1579539767.8129866
0.0,0.0,1579539767.8433516
0.0,0.0,1579539767.8737283
0.0,0.0,1579539767.9242878
0.0,0.0,1579539767.9546442
0.0,0.0,1579539767.9849668
0.0,0.0,1579539768.0557213
0.0,0.0,1579539768.0861106
0.0,0.0,1579539768.1671374
0.0,0.0,1579539768.2278874
0.0,0.0,1579539768.25814
0.0,0.0,1579539768.2884781
0.0,0.0,1579539768.3289092
0.0,0.0,1579539768.359154
0.0,0.0,1579539768.3996305
0.0,0.0,1579539768.4299357
0.0,0.0,1579539768.470321
0.0,0.0,1579539768.53096
0.0,0.0,1579539768.5613937
0.0,0.0,1579539768.6423204
0.0,0.0,1579539768.71303
0.0,0.0,1579539768.7433655
0.0,0.0,1579539768.7737062
0.0,0.0,1579539768.8041906
0.0,0.0,1579539768.8345988
0.0,0.0,1579539768.8851209
0.0,0.0,1579539768.9155014
0.0,0.0,1579539768.9457953
0.0,0.0,1579539769.0166311
0.0,0.0,1579539769.0469954
0.0,0.0,1579539769.127947
0.0,0.0,1579539769.188595
0.0,0.0,1579539769.2187898
0.0,0.0,1579539769.2492828
0.0,0.0,1579539769.2798665
0.0,0.0,1579539769.320316
0.0,0.0,1579539769.360736
0.0,0.0,1579539769.3909886
0.0,0.0,1579539769.4313853
0.0,0.0,1579539769.4922242
0.0,0.0,1579539769.5224826
0.0,0.0,1579539769.6033447
0.0,0.0,1579539769.6739137
0.0,0.0,1579539769.704231
0.0,0.0,1579539769.7346075
0.0,0.0,1579539769.7649465
0.0,0.0,1579539769.7952814
0.0,0.0,1579539769.8458343
0.0,0.0,1579539769.87621
0.0,0.0,1579539769.936939
0.0,0.0,1579539769.9773984
0.12373847514390945,-0.08764786273241043,1579539770.0380917
0.12373847514390945,-0.07218077778816223,1579539770.1188524
0.08249231427907944,-0.07218077778816223,1579539770.1795154
0.08249231427907944,-0.06186923757195473,1579539770.2098837
-0.0,-0.07218077778816223,1579539770.280683
0.1907634735107422,-0.06186923757195473,1579539770.3514996
0.32481327652931213,-0.06186923757195473,1579539770.4221642
0.39183828234672546,-0.06186923757195473,1579539770.4524388
0.6857169270515442,-0.06186923757195473,1579539770.523274
0.8661688566207886,-0.06186923757195473,1579539770.5941129
0.9125707745552063,-0.06186923757195473,1579539770.6649082
0.9125707745552063,-0.06186923757195473,1579539770.695204
0.9022592306137085,-0.06186923757195473,1579539770.7560956
1.149735927581787,-0.07218077778816223,1579539770.83697
1.242539882659912,-0.06186923757195473,1579539770.8975542
1.2322282791137695,-0.07218077778816223,1579539770.938012
1.3095648288726807,-0.04640170559287071,1579539770.9987884
1.4333033561706543,-0.06186923757195473,1579539771.0795352
1.6034435033798218,-0.06186923757195473,1579539771.1401856
1.6601569652557373,-0.06186923757195473,1579539771.1705518
1.8973222970962524,-0.06186923757195473,1579539771.241278
2.3252511024475098,-0.06186923757195473,1579539771.3119884
2.4386777877807617,-0.06186923757195473,1579539771.3828237
2.448989152908325,-0.07218077778816223,1579539771.4131856
2.706777572631836,-0.07218077778816223,1579539771.4840033
2.897541046142578,-0.06186923757195473,1579539771.5549064
3.438896656036377,-0.06186923757195473,1579539771.6257281
3.474987030029297,-0.07218077778816223,1579539771.6560678
3.7173080444335938,-0.06186923757195473,1579539771.7167218
3.7173080444335938,-0.06186923757195473,1579539771.7976036
3.7173080444335938,-0.06186923757195473,1579539771.8579984
3.7173080444335938,-0.07218077778816223,1579539771.8983848
3.7173080444335938,-0.07218077778816223,1579539771.958896
3.7173080444335938,-0.06186923757195473,1579539772.0397513
3.7173080444335938,-0.06186923757195473,1579539772.1003442
3.7173080444335938,-0.06186923757195473,1579539772.1404989
3.7173080444335938,-0.06186923757195473,1579539772.2012002
3.7173080444335938,-0.04640170559287071,1579539772.2314365
3.7173080444335938,-0.06186923757195473,1579539772.312132
3.7173080444335938,-0.06186923757195473,1579539772.342509
3.7173080444335938,-0.04640170559287071,1579539772.3728025
3.7173080444335938,-0.04640170559287071,1579539772.4030027
3.7173080444335938,-0.0,1579539772.43324
3.7173080444335938,1.0311534404754639,1579539772.5040772
3.7173080444335938,1.2683186531066895,1579539772.534341
3.7173080444335938,2.443833589553833,1579539772.5949402
3.7173080444335938,2.72224497795105,1579539772.6252348
3.7173080444335938,3.1656408309936523,1579539772.6758232
3.7173080444335938,3.268756151199341,1579539772.6960309
3.7173080444335938,3.6193482875823975,1579539772.766962
3.7173080444335938,3.706996440887451,1579539772.7971754
3.7173080444335938,3.835890531539917,1579539772.8577752
3.7173080444335938,3.835890531539917,1579539772.8880985
3.7173080444335938,3.8874480724334717,1579539772.9588318
3.7173080444335938,3.8874480724334717,1579539772.9891908
3.7173080444335938,3.8874480724334717,1579539773.0296516
3.7173080444335938,3.8874480724334717,1579539773.059971
3.7173080444335938,3.041902542114258,1579539773.1206129
3.7173080444335938,2.6809988021850586,1579539773.160982
3.7173080444335938,0.8919476866722107,1579539773.2214901
3.7173080444335938,0.5001094341278076,1579539773.251931
3.7173080444335938,-0.06186923757195473,1579539773.312576
3.7173080444335938,-0.06186923757195473,1579539773.3429227
3.7173080444335938,-0.04640170559287071,1579539773.3934016
3.7173080444335938,-0.06186923757195473,1579539773.4237216
3.7173080444335938,-0.06186923757195473,1579539773.484477
3.7173080444335938,-0.07218077778816223,1579539773.5147004
3.7173080444335938,-0.7372748255729675,1579539773.5754626
3.7173080444335938,-0.8816359639167786,1579539773.605806
3.7173080444335938,-1.5261069536209106,1579539773.6766593
3.7173080444335938,-1.6343783140182495,1579539773.7070975
3.7173080444335938,-2.1499547958374023,1579539773.7475305
3.7173080444335938,-2.2479143142700195,1579539773.777827
3.7173080444335938,-2.6964659690856934,1579539773.8385184
3.7173080444335938,-2.742868185043335,1579539773.8789234
3.7173080444335938,-3.0419023036956787,1579539773.939577
3.7173080444335938,-3.0419023036956787,1579539773.9699347
3.7173080444335938,-3.1501736640930176,1579539774.0306206
3.7173080444335938,-3.139862060546875,1579539774.0609858
3.7173080444335938,-3.217198610305786,1579539774.1113813
3.7173080444335938,-3.196575403213501,1579539774.1316757
3.7173080444335938,-3.1501736640930176,1579539774.1720836
3.7173080444335938,-1.917945384979248,1579539774.2327461
3.7173080444335938,-1.4693937301635742,1579539774.2631094
3.7173080444335938,-0.5104209780693054,1579539774.3440518
3.7173080444335938,-0.07218077778816223,1579539774.414696
3.7173080444335938,-0.07218077778816223,1579539774.475441
3.7173080444335938,-0.07218077778816223,1579539774.5057657
3.7173080444335938,-0.08764786273241043,1579539774.5867553
3.7173080444335938,-0.07218077778816223,1579539774.6473987
3.813326835632324,-0.07404522597789764,1579539774.718113
3.813326835632324,-0.06346733123064041,1579539774.748353
3.9642140865325928,-0.07697506994009018,1579539774.809187
4.012223720550537,-0.07790730148553848,1579539774.8395202
4.1116719245910645,-0.06843286007642746,1579539774.9002233
4.1116719245910645,-0.0798383355140686,1579539774.9710531
4.1116719245910645,-0.0798383355140686,1579539775.0416894
4.1116719245910645,-0.09694629907608032,1579539775.0720093
4.1116719245910645,-0.06843286007642746,1579539775.1426923
4.259129524230957,-0.07088708132505417,1579539775.213577
4.506035804748535,-0.0749964714050293,1579539775.284452
4.5540452003479,-0.08842810988426208,1579539775.3148103
4.653493404388428,-0.0903591439127922,1579539775.3755605
4.653493404388428,-0.0903591439127922,1579539775.4565578
4.653493404388428,-0.077450692653656,1579539775.5172777
4.653493404388428,-0.10972154140472412,1579539775.557689
4.653493404388428,-0.0903591439127922,1579539775.6185353
4.852390289306641,-0.09422121942043304,1579539775.699545
4.951838493347168,-0.11675601452589035,1579539775.760192
4.951838493347168,-0.09615225344896317,1579539775.7905471
4.951838493347168,-0.09615225344896317,1579539775.8612726
4.951838493347168,-0.23351262509822845,1579539775.9320138
4.951838493347168,-1.710135579109192,1579539776.0027766
4.951838493347168,-1.9436482191085815,1579539776.0331872
4.951838493347168,-3.2210991382598877,1579539776.1040797
4.951838493347168,-4.065864562988281,1579539776.1748266
4.951838493347168,-4.5328898429870605,1579539776.2455125
4.951838493347168,-4.519153594970703,1579539776.2758372
4.951838493347168,-4.519153594970703,1579539776.3464482
4.951838493347168,-4.519153594970703,1579539776.4173195
4.951838493347168,-4.519153594970703,1579539776.4881685
4.951838493347168,-4.519153594970703,1579539776.5184608
4.951838493347168,-4.5328898429870605,1579539776.5891645
4.951838493347168,-4.519153594970703,1579539776.659942
4.951838493347168,-4.519153594970703,1579539776.730708
4.951838493347168,-4.519153594970703,1579539776.7609875
4.951838493347168,-4.5328898429870605,1579539776.8215256
4.951838493347168,-4.5328898429870605,1579539776.892235
4.951838493347168,-4.519153594970703,1579539776.962892
4.951838493347168,-4.5328898429870605,1579539776.993253
4.951838493347168,-4.519153594970703,1579539777.064065
4.951838493347168,-4.5328898429870605,1579539777.1349459
4.951838493347168,-4.5328898429870605,1579539777.205724
4.951838493347168,-4.519153594970703,1579539777.236119
4.951838493347168,-4.5328898429870605,1579539777.3069472
4.951838493347168,-4.5328898429870605,1579539777.3777738
4.951838493347168,-4.5328898429870605,1579539777.448691
4.951838493347168,-4.5328898429870605,1579539777.478989
4.951838493347168,-4.54662561416626,1579539777.5497587
4.951838493347168,-4.5328898429870605,1579539777.6204162
4.951838493347168,-4.5328898429870605,1579539777.6911573
4.951838493347168,-4.519153594970703,1579539777.721503
4.951838493347168,-4.5328898429870605,1579539777.782198
4.951838493347168,-4.519153594970703,1579539777.8529902
4.883158206939697,-4.519153594970703,1579539777.9237442
4.828214168548584,-4.519153594970703,1579539777.9541006
4.553493499755859,-4.54662561416626,1579539778.0247731
4.148280620574951,-4.519153594970703,1579539778.0955355
3.784276008605957,-4.5328898429870605,1579539778.1661272
3.708728075027466,-4.5328898429870605,1579539778.196398
3.1867587566375732,-4.519153594970703,1579539778.2671256
2.596109628677368,-4.5328898429870605,1579539778.3378923
2.0398001670837402,-4.519153594970703,1579539778.408795
1.923044204711914,-4.519153594970703,1579539778.4391136
1.6208513975143433,-4.519153594970703,1579539778.5098338
1.5590392351150513,-4.5328898429870605,1579539778.5806246
1.6551915407180786,-4.519153594970703,1579539778.6515255
1.6826635599136353,-4.519153594970703,1579539778.681888
1.9985921382904053,-3.8529560565948486,1579539778.7427197
2.376332998275757,-2.9189062118530273,1579539778.8134925
2.616713523864746,-1.7994195222854614,1579539778.8843625
2.657921552658081,-1.710135579109192,1579539778.914657
2.8090178966522217,-1.2774507999420166,1579539778.985498
2.987586498260498,-1.0302021503448486,1579539779.0562575
3.0768704414367676,-1.0851463079452515,1579539779.1271164
3.0974748134613037,-1.0988823175430298,1579539779.1574633
3.1592864990234375,-1.0988823175430298,1579539779.2282615
3.1867587566375732,-1.174430251121521,1579539779.2989213
3.2485709190368652,-1.215638279914856,1579539779.369803
3.2485709190368652,-1.291186809539795,1579539779.4001827
3.1867587566375732,-1.8543636798858643,1579539779.4708471
2.8570940494537354,-2.596109628677368,1579539779.511173
2.7472057342529297,-2.7678098678588867,1579539779.541615
2.657921552658081,-2.9189062118530273,1579539779.5819964
2.27331280708313,-3.2073628902435303,1579539779.642779
