v_c,w_c,t_c
0.0,0.0,1579539761.0150898
0.0,0.0,1579539761.0453823
0.0,0.0,1579539761.0858219
0.0,0.0,1579539761.1162233
0.0,0.0,1579539761.146503
0.0,0.0,1579539761.2071118
0.0,0.0,1579539761.2779145
0.0,0.0,1579539761.3081849
0.0,0.0,1579539761.368829
0.0,0.0,1579539761.3992202
0.0,0.0,1579539761.4396985
0.0,0.0,1579539761.4700491
0.0,0.0,1579539761.5005066
0.0,0.0,1579539761.5713193
0.0,0.0,1579539761.6016605
0.0,0.0,1579539761.6321654
0.0,0.0,1579539761.6624067
0.0,0.0,1579539761.6927373
0.0,0.0,1579539761.7536528
0.0,0.0,1579539761.8344147
0.0,0.0,1579539761.8647208
0.0,0.0,1579539761.9254105
0.0,0.0,1579539761.9556336
0.0,0.0,1579539761.9960558
0.0,0.0,1579539762.026392
0.0,0.0,1579539762.0567935
0.0,0.0,1579539762.1175919
0.0,0.0,1579539762.188357
0.0,0.0,1579539762.2288096
0.0,0.0,1579539762.2894254
0.0,0.0,1579539762.3197908
0.0,0.0,1579539762.3501253
0.0,0.0,1579539762.3803797
0.0,0.0,1579539762.4106917
0.0,0.0,1579539762.471445
0.0,0.0,1579539762.552423
0.0,0.0,1579539762.5827372
0.0,0.0,1579539762.6434975
0.0,0.0,1579539762.6738849
0.0,0.0,1579539762.7447293
0.0,0.0,1579539762.7750921
0.0,0.0,1579539762.8357742
0.0,0.0,1579539762.9065309
0.0,0.0,1579539762.9368606
0.0,0.0,1579539763.007699
0.0,0.0,1579539763.0682874
0.0,0.0,1579539763.0985835
0.0,0.0,1579539763.1793818
0.0,0.0,1579539763.2500312
0.0,0.0,1579539763.3207028
0.0,0.0,1579539763.3914516
0.0,0.0,1579539763.431881
0.0,0.0,1579539763.492539
0.0,0.0,1579539763.522929
0.0,0.0,1579539763.6038961
0.0,0.0,1579539763.6646721
0.0,0.0,1579539763.694965
0.0,0.0,1579539763.755698
0.0,0.0,1579539763.7961378
0.0,0.0,1579539763.8468263
0.0,0.0,1579539763.8670585
0.0,0.0,1579539763.9074972
0.0,0.0,1579539763.9681559
0.0,0.0,1579539764.039056
0.0,0.0,1579539764.1098108
0.0,0.0,1579539764.1502514
0.0,0.0,1579539764.2108343
0.0,0.0,1579539764.271378
0.0,0.0,1579539764.352187
0.0,0.0,1579539764.392714
0.0,0.0,1579539764.4534135
0.0,0.0,1579539764.5142033
0.0,0.0,1579539764.5950236
0.0,0.0,1579539764.625364
0.0,0.0,1579539764.6859877
0.0,0.0,1579539764.7568164
0.0,0.0,1579539764.8275445
0.0,0.0,1579539764.8677924
0.0,0.0,1579539764.9285417
0.0,0.0,1579539764.9994562
0.0,0.0,1579539765.0703285
0.0,0.0,1579539765.1107044
0.0,0.0,1579539765.1714416
0.0,0.0,1579539765.2320864
0.0,0.0,1579539765.312843
0.0,0.0,1579539765.3431149
0.0,0.0,1579539765.4139974
0.0,0.0,1579539765.4746368
0.0,0.0,1579539765.5555925
0.0,0.0,1579539765.585806
0.0,0.0,1579539765.646489
0.0,0.0,1579539765.6767814
0.0,0.0,1579539765.7575889
0.0,0.0,1579539765.8284693
0.0,0.0,1579539765.8588488
0.0,0.0,1579539765.8892112
0.0,0.0,1579539765.9195683
0.0,0.0,1579539765.960112
0.0,0.0,1579539766.0005345
0.0,0.0,1579539766.0309143
0.0,0.0,1579539766.0712776
0.0,0.0,1579539766.131944
0.0,0.0,1579539766.162211
0.0,0.0,1579539766.2430735
0.0,0.0,1579539766.3037944
0.0,0.0,1579539766.3341355
0.0,0.0,1579539766.3745537
0.0,0.0,1579539766.4048219
0.0,0.0,1579539766.4352365
0.0,0.0,1579539766.4857905
0.0,0.0,1579539766.5160527
0.0,0.0,1579539766.5464027
0.0,0.0,1579539766.6068385
0.0,0.0,1579539766.6472278
0.0,0.0,1579539766.7280896
0.0,0.0,1579539766.788806
0.0,0.0,1579539766.8191698
0.0,0.0,1579539766.849493
0.0,0.0,1579539766.8798022
0.0,0.0,1579539766.920144
0.0,0.0,1579539766.9606934
0.0,0.0,1579539766.9910161
0.0,0.0,1579539767.0314865
0.0,0.0,1579539767.092041
0.0,0.0,1579539767.122349
0.0,0.0,1579539767.2032163
0.0,0.0,1579539767.274024
0.0,0.0,1579539767.304333
0.0,0.0,1579539767.3346546
0.0,0.0,1579539767.3650916
0.0,0.0,1579539767.3954506
0.0,0.0,1579539767.4460614
0.0,0.0,1579539767.4763298
0.0,0.0,1579539767.506688
0.0,0.0,1579539767.567441
0.0,0.0,1579539767.6079447
0.0,0.0,1579539767.6888762
0.0,0.0,1579539767.7495308
0.0,0.0,1579539767.7800586
0.0,0.0,1579539767.8103583
0.0,0.0,1579539767.840612
0.0,0.0,1579539767.8810346
0.0,0.0,1579539767.9213803
0.0,0.0,1579539767.951754
0.0,0.0,1579539767.9920747
0.0,0.0,1579539768.0527313
0.0,0.0,1579539768.08313
0.0,0.0,1579539768.1639426
0.0,0.0,1579539768.2246933
0.0,0.0,1579539768.255003
0.0,0.0,1579539768.2953827
0.0,0.0,1579539768.325726
0.0,0.0,1579539768.3560045
0.0,0.0,1579539768.4064198
0.0,0.0,1579539768.436744
0.0,0.0,1579539768.4670148
0.0,0.0,1579539768.5277145
0.0,0.0,1579539768.5682747
0.0,0.0,1579539768.649213
0.0,0.0,1579539768.709965
0.0,0.0,1579539768.7404203
0.0,0.0,1579539768.7707717
0.0,0.0,1579539768.8112154
0.0,0.0,1579539768.8415413
0.0,0.0,1579539768.8820345
0.0,0.0,1579539768.912378
0.0,0.0,1579539768.9528694
0.0,0.0,1579539769.0135343
0.0,0.0,1579539769.0438364
0.0,0.0,1579539769.1246874
0.0,0.0,1579539769.195434
0.0,0.0,1579539769.2156274
0.0,0.0,1579539769.2560728
0.0,0.0,1579539769.286494
0.0,0.0,1579539769.3168123
0.0,0.0,1579539769.3673432
0.0,0.0,1579539769.3976204
0.0,0.0,1579539769.4279017
0.0,0.0,1579539769.4886816
0.0,0.0,1579539769.5292027
0.0,0.0,1579539769.6100466
0.0,0.0,1579539769.6707017
0.0,0.0,1579539769.7011168
0.0,0.0,1579539769.7314405
0.0,0.0,1579539769.7719884
0.0,0.0,1579539769.8023038
0.0,0.0,1579539769.8427262
0.0,0.0,1579539769.8729997
0.0,0.0,1579539769.9436562
0.0,0.0,1579539769.9739223
0.12373847514390945,-0.08764786273241043,1579539770.0346034
0.12373847514390945,-0.07218077778816223,1579539770.115648
0.08249231427907944,-0.07218077778816223,1579539770.1763673
0.08249231427907944,-0.06186923757195473,1579539770.2168362
-0.0,-0.07218077778816223,1579539770.2774763
0.1907634735107422,-0.06186923757195473,1579539770.3583994
0.32481327652931213,-0.06186923757195473,1579539770.4191966
0.39183828234672546,-0.06186923757195473,1579539770.459585
0.6857169270515442,-0.06186923757195473,1579539770.520185
0.8661688566207886,-0.06186923757195473,1579539770.601317
0.9125707745552063,-0.06186923757195473,1579539770.662054
0.9125707745552063,-0.06186923757195473,1579539770.692449
0.9022592306137085,-0.06186923757195473,1579539770.7633097
1.149735927581787,-0.07218077778816223,1579539770.8340762
1.242539882659912,-0.06186923757195473,1579539770.904886
1.2322282791137695,-0.07218077778816223,1579539770.9351804
1.3095648288726807,-0.04640170559287071,1579539770.9958847
1.4333033561706543,-0.06186923757195473,1579539771.0767787
1.6034435033798218,-0.06186923757195473,1579539771.1373386
1.6601569652557373,-0.06186923757195473,1579539771.177658
1.8973222970962524,-0.06186923757195473,1579539771.238405
2.3252511024475098,-0.06186923757195473,1579539771.3192255
2.4386777877807617,-0.06186923757195473,1579539771.3797905
2.448989152908325,-0.07218077778816223,1579539771.4102092
2.706777572631836,-0.07218077778816223,1579539771.480949
2.897541046142578,-0.06186923757195473,1579539771.561557
3.438896656036377,-0.06186923757195473,1579539771.6223164
3.474987030029297,-0.07218077778816223,1579539771.652666
3.7173080444335938,-0.06186923757195473,1579539771.7234864
3.7173080444335938,-0.06186923757195473,1579539771.7942677
3.7173080444335938,-0.06186923757195473,1579539771.865049
3.7173080444335938,-0.07218077778816223,1579539771.8953366
3.7173080444335938,-0.07218077778816223,1579539771.9560506
3.7173080444335938,-0.06186923757195473,1579539772.0368018
3.7173080444335938,-0.06186923757195473,1579539772.0975225
3.7173080444335938,-0.06186923757195473,1579539772.1380148
3.7173080444335938,-0.06186923757195473,1579539772.1987839
3.7173080444335938,-0.04640170559287071,1579539772.229101
3.7173080444335938,-0.06186923757195473,1579539772.3101792
3.7173080444335938,-0.06186923757195473,1579539772.3405263
3.7173080444335938,-0.04640170559287071,1579539772.3708165
3.7173080444335938,-0.04640170559287071,1579539772.4011443
3.7173080444335938,-0.0,1579539772.4416738
3.7173080444335938,1.0311534404754639,1579539772.5023155
3.7173080444335938,1.2683186531066895,1579539772.532615
3.7173080444335938,2.443833589553833,1579539772.5932784
3.7173080444335938,2.72224497795105,1579539772.6235402
3.7173080444335938,3.1656408309936523,1579539772.6741374
3.7173080444335938,3.268756151199341,1579539772.7044775
3.7173080444335938,3.6193482875823975,1579539772.7652743
3.7173080444335938,3.706996440887451,1579539772.7955873
3.7173080444335938,3.835890531539917,1579539772.866403
3.7173080444335938,3.835890531539917,1579539772.8967683
3.7173080444335938,3.8874480724334717,1579539772.9574192
3.7173080444335938,3.8874480724334717,1579539772.9877365
3.7173080444335938,3.8874480724334717,1579539773.0281954
3.7173080444335938,3.8874480724334717,1579539773.0585418
3.7173080444335938,3.041902542114258,1579539773.1294262
3.7173080444335938,2.6809988021850586,1579539773.1597033
3.7173080444335938,0.8919476866722107,1579539773.2203705
3.7173080444335938,0.5001094341278076,1579539773.2508068
3.7173080444335938,-0.06186923757195473,1579539773.3112981
3.7173080444335938,-0.06186923757195473,1579539773.3415983
3.7173080444335938,-0.04640170559287071,1579539773.3922167
3.7173080444335938,-0.06186923757195473,1579539773.4225883
3.7173080444335938,-0.06186923757195473,1579539773.4833503
3.7173080444335938,-0.07218077778816223,1579539773.5137315
3.7173080444335938,-0.7372748255729675,1579539773.5845125
3.7173080444335938,-0.8816359639167786,1579539773.6148102
3.7173080444335938,-1.5261069536209106,1579539773.6755774
3.7173080444335938,-1.6343783140182495,1579539773.7057636
3.7173080444335938,-2.1499547958374023,1579539773.7460814
3.7173080444335938,-2.2479143142700195,1579539773.7764614
3.7173080444335938,-2.6964659690856934,1579539773.8371723
3.7173080444335938,-2.742868185043335,1579539773.8776515
3.7173080444335938,-3.0419023036956787,1579539773.9382474
3.7173080444335938,-3.0419023036956787,1579539773.9686272
3.7173080444335938,-3.1501736640930176,1579539774.0294201
3.7173080444335938,-3.139862060546875,1579539774.059729
3.7173080444335938,-3.217198610305786,1579539774.1103356
3.7173080444335938,-3.196575403213501,1579539774.140693
3.7173080444335938,-3.1501736640930176,1579539774.1710348
3.7173080444335938,-1.917945384979248,1579539774.2315843
3.7173080444335938,-1.4693937301635742,1579539774.2619793
3.7173080444335938,-0.5104209780693054,1579539774.3428006
3.7173080444335938,-0.07218077778816223,1579539774.4134607
3.7173080444335938,-0.07218077778816223,1579539774.4742472
3.7173080444335938,-0.07218077778816223,1579539774.5044746
3.7173080444335938,-0.08764786273241043,1579539774.5854802
3.7173080444335938,-0.07218077778816223,1579539774.6562552
3.813326835632324,-0.07404522597789764,1579539774.7169254
3.813326835632324,-0.06346733123064041,1579539774.7472594
3.9642140865325928,-0.07697506994009018,1579539774.8079185
4.012223720550537,-0.07790730148553848,1579539774.8381977
4.1116719245910645,-0.06843286007642746,1579539774.8988776
4.1116719245910645,-0.0798383355140686,1579539774.9797027
4.1116719245910645,-0.0798383355140686,1579539775.0404055
4.1116719245910645,-0.09694629907608032,1579539775.070631
4.1116719245910645,-0.06843286007642746,1579539775.1413987
4.259129524230957,-0.07088708132505417,1579539775.212254
4.506035804748535,-0.0749964714050293,1579539775.2828565
4.5540452003479,-0.08842810988426208,1579539775.3133006
4.653493404388428,-0.0903591439127922,1579539775.3739562
4.653493404388428,-0.0903591439127922,1579539775.4548979
4.653493404388428,-0.077450692653656,1579539775.5257015
4.653493404388428,-0.10972154140472412,1579539775.5559752
4.653493404388428,-0.0903591439127922,1579539775.616719
4.852390289306641,-0.09422121942043304,1579539775.6976268
4.951838493347168,-0.11675601452589035,1579539775.7581544
4.951838493347168,-0.09615225344896317,1579539775.798676
4.951838493347168,-0.09615225344896317,1579539775.8593884
4.951838493347168,-0.23351262509822845,1579539775.9403045
4.951838493347168,-1.710135579109192,1579539776.0007577
4.951838493347168,-1.9436482191085815,1579539776.0309894
4.951838493347168,-3.2210991382598877,1579539776.101671
4.951838493347168,-4.065864562988281,1579539776.1723588
4.951838493347168,-4.5328898429870605,1579539776.2430596
4.951838493347168,-4.519153594970703,1579539776.2734272
4.951838493347168,-4.519153594970703,1579539776.3441858
4.951838493347168,-4.519153594970703,1579539776.4149578
4.951838493347168,-4.519153594970703,1579539776.4857674
4.951838493347168,-4.519153594970703,1579539776.5161529
4.951838493347168,-4.5328898429870605,1579539776.5871003
4.951838493347168,-4.519153594970703,1579539776.6577687
4.951838493347168,-4.519153594970703,1579539776.7283952
4.951838493347168,-4.519153594970703,1579539776.7587974
4.951838493347168,-4.5328898429870605,1579539776.8296185
4.951838493347168,-4.5328898429870605,1579539776.9002275
4.951838493347168,-4.519153594970703,1579539776.9712322
4.951838493347168,-4.5328898429870605,1579539777.0016904
4.951838493347168,-4.519153594970703,1579539777.0622034
4.951838493347168,-4.5328898429870605,1579539777.1329153
4.951838493347168,-4.5328898429870605,1579539777.2036624
4.951838493347168,-4.519153594970703,1579539777.2339866
4.951838493347168,-4.5328898429870605,1579539777.3046227
4.951838493347168,-4.5328898429870605,1579539777.375422
4.951838493347168,-4.5328898429870605,1579539777.4460673
4.951838493347168,-4.5328898429870605,1579539777.4763532
4.951838493347168,-4.54662561416626,1579539777.5472794
4.951838493347168,-4.5328898429870605,1579539777.618034
4.951838493347168,-4.5328898429870605,1579539777.688621
4.951838493347168,-4.519153594970703,1579539777.7189765
4.951838493347168,-4.5328898429870605,1579539777.7898257
4.951838493347168,-4.519153594970703,1579539777.8605285
4.883158206939697,-4.519153594970703,1579539777.93144
4.828214168548584,-4.519153594970703,1579539777.9617615
4.553493499755859,-4.54662561416626,1579539778.0225184
4.148280620574951,-4.519153594970703,1579539778.0932677
3.784276008605957,-4.5328898429870605,1579539778.1639812
3.708728075027466,-4.5328898429870605,1579539778.194315
3.1867587566375732,-4.519153594970703,1579539778.2652404
2.596109628677368,-4.5328898429870605,1579539778.335992
2.0398001670837402,-4.519153594970703,1579539778.4068668
1.923044204711914,-4.519153594970703,1579539778.4372487
1.6208513975143433,-4.519153594970703,1579539778.5080447
1.5590392351150513,-4.5328898429870605,1579539778.5787885
1.6551915407180786,-4.519153594970703,1579539778.6496193
1.6826635599136353,-4.519153594970703,1579539778.6800947
1.9985921382904053,-3.8529560565948486,1579539778.7508376
2.376332998275757,-2.9189062118530273,1579539778.8215234
2.616713523864746,-1.7994195222854614,1579539778.8921804
2.657921552658081,-1.710135579109192,1579539778.9225285
2.8090178966522217,-1.2774507999420166,1579539778.9832256
2.987586498260498,-1.0302021503448486,1579539779.0538802
3.0768704414367676,-1.0851463079452515,1579539779.124738
3.0974748134613037,-1.0988823175430298,1579539779.1550632
3.1592864990234375,-1.0988823175430298,1579539779.2258458
3.1867587566375732,-1.174430251121521,1579539779.2965364
3.2485709190368652,-1.215638279914856,1579539779.3672543
3.2485709190368652,-1.291186809539795,1579539779.397564
3.1867587566375732,-1.8543636798858643,1579539779.4684603
2.8570940494537354,-2.596109628677368,1579539779.5089073
2.7472057342529297,-2.7678098678588867,1579539779.5392866
2.657921552658081,-2.9189062118530273,1579539779.5797236
