v,w,t
9.405453846311751e-17,-7.383416794626285e-17,1579387212.1391377
9.405453846311751e-17,-7.383416794626285e-17,1579387212.1891356
9.405453846311751e-17,-7.383416794626285e-17,1579387212.2391307
9.405453846311751e-17,-7.383416794626285e-17,1579387212.289139
9.405453846311751e-17,-7.383416794626285e-17,1579387212.3391294
9.405453846311751e-17,-7.383416794626285e-17,1579387212.389133
9.405453846311751e-17,-7.383416794626285e-17,1579387212.439122
9.405453846311751e-17,-7.383416794626285e-17,1579387212.489162
9.405453846311751e-17,-7.383416794626285e-17,1579387212.5391295
9.405453846311751e-17,-7.383416794626285e-17,1579387212.5891314
9.405453846311751e-17,-7.383416794626285e-17,1579387212.6391506
9.405453846311751e-17,-7.383416794626285e-17,1579387212.6891394
9.405453846311751e-17,-7.383416794626285e-17,1579387212.7390912
9.405453846311751e-17,-7.383416794626285e-17,1579387212.789149
9.405453846311751e-17,-7.383416794626285e-17,1579387212.8391507
9.405453846311751e-17,-7.383416794626285e-17,1579387212.8891373
9.405453846311751e-17,-7.383416794626285e-17,1579387212.9391315
9.405453846311751e-17,-7.383416794626285e-17,1579387212.9891522
9.405453846311751e-17,-7.383416794626285e-17,1579387213.0391784
9.405453846311751e-17,-7.383416794626285e-17,1579387213.0891318
9.405453846311751e-17,-7.383416794626285e-17,1579387213.1391354
9.405453846311751e-17,-7.383416794626285e-17,1579387213.1891098
9.405453846311751e-17,-7.383416794626285e-17,1579387213.2391498
9.405453846311751e-17,-7.383416794626285e-17,1579387213.2891626
9.405453846311751e-17,-7.383416794626285e-17,1579387213.339131
9.405453846311751e-17,-7.383416794626285e-17,1579387213.3892107
9.405453846311751e-17,-7.383416794626285e-17,1579387213.4390929
9.405453846311751e-17,-7.383416794626285e-17,1579387213.4892673
9.405453846311751e-17,-7.383416794626285e-17,1579387213.539159
9.405453846311751e-17,-7.383416794626285e-17,1579387213.5891304
9.405453846311751e-17,-7.383416794626285e-17,1579387213.6391292
9.405453846311751e-17,-7.383416794626285e-17,1579387213.6891367
9.405453846311751e-17,-7.383416794626285e-17,1579387213.7391524
9.405453846311751e-17,-7.383416794626285e-17,1579387213.789151
9.405453846311751e-17,-7.383416794626285e-17,1579387213.8391294
9.405453846311751e-17,-7.383416794626285e-17,1579387213.8891375
9.405453846311751e-17,-7.383416794626285e-17,1579387213.9391327
9.405453846311751e-17,-7.383416794626285e-17,1579387213.9891584
9.405453846311751e-17,-7.383416794626285e-17,1579387214.039129
9.405453846311751e-17,-7.383416794626285e-17,1579387214.0891256
9.405453846311751e-17,-7.383416794626285e-17,1579387214.1390998
9.405453846311751e-17,-7.383416794626285e-17,1579387214.1891341
9.405453846311751e-17,-7.383416794626285e-17,1579387214.2395215
9.405453846311751e-17,-7.383416794626285e-17,1579387214.289131
9.405453846311751e-17,-7.383416794626285e-17,1579387214.33915
9.405453846311751e-17,-7.383416794626285e-17,1579387214.3891568
9.405453846311751e-17,-7.383416794626285e-17,1579387214.439159
9.405453846311751e-17,-7.383416794626285e-17,1579387214.4891348
9.405453846311751e-17,-7.383416794626285e-17,1579387214.5391293
9.405453846311751e-17,-7.383416794626285e-17,1579387214.58913
9.405453846311751e-17,-7.383416794626285e-17,1579387214.6391308
9.405453846311751e-17,-7.383416794626285e-17,1579387214.689177
9.405453846311751e-17,-7.383416794626285e-17,1579387214.7391486
9.405453846311751e-17,-7.383416794626285e-17,1579387214.7891297
9.405453846311751e-17,-7.383416794626285e-17,1579387214.8391302
9.405453846311751e-17,-7.383416794626285e-17,1579387214.8891344
9.405453846311751e-17,-7.383416794626285e-17,1579387214.9391303
9.405453846311751e-17,-7.383416794626285e-17,1579387214.9891305
9.405453846311751e-17,-7.383416794626285e-17,1579387215.0391476
9.405453846311751e-17,-7.383416794626285e-17,1579387215.0891607
9.405453846311751e-17,-7.383416794626285e-17,1579387215.1391299
9.405453846311751e-17,-7.383416794626285e-17,1579387215.189131
9.405453846311751e-17,-7.383416794626285e-17,1579387215.2391417
9.405453846311751e-17,-7.383416794626285e-17,1579387215.2891216
9.405453846311751e-17,-7.383416794626285e-17,1579387215.3391297
9.405453846311751e-17,-7.383416794626285e-17,1579387215.3891304
9.405453846311751e-17,-7.383416794626285e-17,1579387215.4391487
9.405453846311751e-17,-7.383416794626285e-17,1579387215.4891317
9.405453846311751e-17,-7.383416794626285e-17,1579387215.5391297
9.405453846311751e-17,-7.383416794626285e-17,1579387215.5891576
9.405453846311751e-17,-7.383416794626285e-17,1579387215.63913
9.405453846311751e-17,-7.383416794626285e-17,1579387215.6891422
9.405453846311751e-17,-7.383416794626285e-17,1579387215.7391315
9.405453846311751e-17,-7.383416794626285e-17,1579387215.789159
9.405453846311751e-17,-7.383416794626285e-17,1579387215.8391314
9.405453846311751e-17,-7.383416794626285e-17,1579387215.8891356
9.405453846311751e-17,-7.383416794626285e-17,1579387215.939132
9.405453846311751e-17,-7.383416794626285e-17,1579387215.9891324
9.405453846311751e-17,-7.383416794626285e-17,1579387216.039132
9.405453846311751e-17,-7.383416794626285e-17,1579387216.0892978
9.405453846311751e-17,-7.383416794626285e-17,1579387216.1391304
9.405453846311751e-17,-7.383416794626285e-17,1579387216.1891313
9.405453846311751e-17,-7.383416794626285e-17,1579387216.2391608
9.405453846311751e-17,-7.383416794626285e-17,1579387216.289109
9.405453846311751e-17,-7.383416794626285e-17,1579387216.3391335
9.405453846311751e-17,-7.383416794626285e-17,1579387216.389157
9.405453846311751e-17,-7.383416794626285e-17,1579387216.43915
9.405453846311751e-17,-7.383416794626285e-17,1579387216.4891388
9.405453846311751e-17,-7.383416794626285e-17,1579387216.539153
9.405453846311751e-17,-7.383416794626285e-17,1579387216.5891073
9.405453846311751e-17,-7.383416794626285e-17,1579387216.6391315
9.405453846311751e-17,-7.383416794626285e-17,1579387216.6891384
9.405453846311751e-17,-7.383416794626285e-17,1579387216.7391312
9.405453846311751e-17,-7.383416794626285e-17,1579387216.7891316
9.405453846311751e-17,-7.383416794626285e-17,1579387216.8391483
9.405453846311751e-17,-7.383416794626285e-17,1579387216.8891392
9.405453846311751e-17,-7.383416794626285e-17,1579387216.9391317
9.405453846311751e-17,-7.383416794626285e-17,1579387216.9891067
9.405453846311751e-17,-7.383416794626285e-17,1579387217.0391505
9.405453846311751e-17,-7.383416794626285e-17,1579387217.0892074
9.405453846311751e-17,-7.383416794626285e-17,1579387217.1391516
9.405453846311751e-17,-7.383416794626285e-17,1579387217.1890974
9.405453846311751e-17,-7.383416794626285e-17,1579387217.2391367
9.405453846311751e-17,-7.383416794626285e-17,1579387217.2891462
9.405453846311751e-17,-7.383416794626285e-17,1579387217.3391526
9.405453846311751e-17,-7.383416794626285e-17,1579387217.389134
9.405453846311751e-17,-7.383416794626285e-17,1579387217.4391322
9.405453846311751e-17,-7.383416794626285e-17,1579387217.489157
9.405453846311751e-17,-7.383416794626285e-17,1579387217.5391078
9.405453846311751e-17,-7.383416794626285e-17,1579387217.5892508
9.405453846311751e-17,-7.383416794626285e-17,1579387217.63915
9.405453846311751e-17,-7.383416794626285e-17,1579387217.6891336
9.405453846311751e-17,-7.383416794626285e-17,1579387217.7391398
9.405453846311751e-17,-7.383416794626285e-17,1579387217.789126
9.405453846311751e-17,-7.383416794626285e-17,1579387217.8391373
9.405453846311751e-17,-7.383416794626285e-17,1579387217.8891392
9.405453846311751e-17,-7.383416794626285e-17,1579387217.9391315
9.405453846311751e-17,-7.383416794626285e-17,1579387217.989158
9.405453846311751e-17,-7.383416794626285e-17,1579387218.0391288
9.405453846311751e-17,-7.383416794626285e-17,1579387218.089138
9.405453846311751e-17,-7.383416794626285e-17,1579387218.1391313
9.405453846311751e-17,-7.383416794626285e-17,1579387218.1891508
9.405453846311751e-17,-7.383416794626285e-17,1579387218.2391071
9.405453846311751e-17,-7.383416794626285e-17,1579387218.2891407
9.405453846311751e-17,-7.383416794626285e-17,1579387218.3391275
9.405453846311751e-17,-7.383416794626285e-17,1579387218.3891294
9.405453846311751e-17,-7.383416794626285e-17,1579387218.4391584
9.405453846311751e-17,-7.383416794626285e-17,1579387218.4893808
9.405453846311751e-17,-7.383416794626285e-17,1579387218.5391188
9.405453846311751e-17,-7.383416794626285e-17,1579387218.5891778
9.405453846311751e-17,-7.383416794626285e-17,1579387218.639151
9.405453846311751e-17,-7.383416794626285e-17,1579387218.6892843
9.405453846311751e-17,-7.383416794626285e-17,1579387218.739157
9.405453846311751e-17,-7.383416794626285e-17,1579387218.7891543
9.405453846311751e-17,-7.383416794626285e-17,1579387218.8391325
9.405453846311751e-17,-7.383416794626285e-17,1579387218.889554
9.405453846311751e-17,-7.383416794626285e-17,1579387218.9391532
9.405453846311751e-17,-7.383416794626285e-17,1579387218.9891202
9.405453846311751e-17,-7.383416794626285e-17,1579387219.0391414
9.405453846311751e-17,-7.383416794626285e-17,1579387219.0891378
9.405453846311751e-17,-7.383416794626285e-17,1579387219.139131
9.405453846311751e-17,-7.383416794626285e-17,1579387219.1891897
9.405453846311751e-17,-7.383416794626285e-17,1579387219.2391322
9.405453846311751e-17,-7.383416794626285e-17,1579387219.2891362
9.405453846311751e-17,-7.383416794626285e-17,1579387219.3391492
9.405453846311751e-17,-7.383416794626285e-17,1579387219.3891299
9.405453846311751e-17,-7.383416794626285e-17,1579387219.4391296
9.405453846311751e-17,-7.383416794626285e-17,1579387219.4891305
9.405453846311751e-17,-7.383416794626285e-17,1579387219.53913
9.405453846311751e-17,-7.383416794626285e-17,1579387219.5891144
9.405453846311751e-17,-7.383416794626285e-17,1579387219.6390984
9.405453846311751e-17,-7.383416794626285e-17,1579387219.6891332
9.405453846311751e-17,-7.383416794626285e-17,1579387219.7391315
9.405453846311751e-17,-7.383416794626285e-17,1579387219.7893064
9.405453846311751e-17,-7.383416794626285e-17,1579387219.8391306
9.405453846311751e-17,-7.383416794626285e-17,1579387219.8891451
9.405453846311751e-17,-7.383416794626285e-17,1579387219.939129
9.405453846311751e-17,-7.383416794626285e-17,1579387219.9891388
9.405453846311751e-17,-7.383416794626285e-17,1579387220.0391293
9.405453846311751e-17,-7.383416794626285e-17,1579387220.089142
9.405453846311751e-17,-7.383416794626285e-17,1579387220.1391337
9.405453846311751e-17,-7.383416794626285e-17,1579387220.1891313
9.405453846311751e-17,-7.383416794626285e-17,1579387220.2391446
9.405453846311751e-17,-7.383416794626285e-17,1579387220.2891304
9.405453846311751e-17,-7.383416794626285e-17,1579387220.3391287
9.405453846311751e-17,-7.383416794626285e-17,1579387220.3893836
9.405453846311751e-17,-7.383416794626285e-17,1579387220.439139
9.405453846311751e-17,-7.383416794626285e-17,1579387220.4894845
9.405453846311751e-17,-7.383416794626285e-17,1579387220.5391169
9.405453846311751e-17,-7.383416794626285e-17,1579387220.5891554
9.405453846311751e-17,-7.383416794626285e-17,1579387220.6390975
9.405453846311751e-17,-7.383416794626285e-17,1579387220.6890903
9.405453846311751e-17,-7.383416794626285e-17,1579387220.739451
9.405453846311751e-17,-7.383416794626285e-17,1579387220.789088
9.405453846311751e-17,-7.383416794626285e-17,1579387220.8391645
9.405453846311751e-17,-7.383416794626285e-17,1579387220.8891292
9.405453846311751e-17,-7.383416794626285e-17,1579387220.9391503
9.405453846311751e-17,-7.383416794626285e-17,1579387220.9891303
9.405453846311751e-17,-7.383416794626285e-17,1579387221.039151
9.405453846311751e-17,-7.383416794626285e-17,1579387221.0893235
9.405453846311751e-17,-7.383416794626285e-17,1579387221.1391346
9.405453846311751e-17,-7.383416794626285e-17,1579387221.1891413
9.405453846311751e-17,-7.383416794626285e-17,1579387221.239151
6.544656152752357e-05,-0.00012119733616198034,1579387221.2891536
0.00013089937986290713,-0.00024240625900528323,1579387221.339132
0.00019634943756537286,-0.000363610069565405,1579387221.3891325
0.00026179927145655245,-0.00048481346566018197,1579387221.439269
0.0003272478439600893,-0.0006060145258519168,1579387221.4891357
0.0003272478439600893,-0.0006060145258519168,1579387221.5391095
0.0003272478439600893,-0.0006060145258519168,1579387221.5891302
0.0003272478439600893,-0.0006060145258519168,1579387221.6391306
-0.0028796770334614105,-0.006544764298854695,1579387221.6891353
-0.006086840198894352,-0.012483955345952733,1579387221.7391553
-0.007330385939171649,-0.022059047547008215,1579387221.789114
-0.008573936403029583,-0.03163411554209859,1579387221.8391294
-0.009817478969950088,-0.0412091463752908,1579387221.88913
-0.010341078419438482,-0.049450991517852774,1579387221.93915
-0.010864676571136442,-0.0576928383318224,1579387221.9891522
-0.010144726137940992,-0.06823756689882168,1579387222.0391498
-0.009424802968799986,-0.07878189614373962,1579387222.0891364
-0.008704830660615748,-0.0893269451020271,1579387222.13913
0.010733644250005244,-0.06520769573987546,1579387222.1891341
0.030172201927504527,-0.04108817929842918,1579387222.2391276
0.07192947807604563,-0.058299229328977444,1579387222.289131
0.11368659364179223,-0.07551018651584113,1579387222.3391302
0.15544362778010018,-0.09272113538962773,1579387222.389131
0.2134322998722284,-0.0798735519593944,1579387222.4391305
0.2714187148706656,-0.06702614513247153,1579387222.4891407
0.33811473235920697,-0.07029914461848968,1579387222.539106
0.4048079305444327,-0.07357195998777295,1579387222.589131
0.47150132350655155,-0.07684410563722756,1579387222.6391497
0.5292260987330217,-0.09672140718251754,1579387222.6891007
0.5869550595188081,-0.1165986269953854,1579387222.7391298
0.6203340010507321,-0.09138813052666316,1579387222.7891324
0.6648391615631486,-0.08678216256371782,1579387222.83915
0.709344200490595,-0.08217619332310569,1579387222.889134
0.756338613008219,-0.07296454131986847,1579387222.939092
0.803334166596516,-0.06375285960859595,1579387222.9891505
0.8404412404299217,-0.036239192737074946,1579387223.0391393
0.9028152847854525,-0.05551061225017516,1579387223.0892212
0.9651890518327056,-0.0747819732565436,1579387223.1391299
1.0437963381205426,-0.0639949136887543,1579387223.1891303
1.1223999727354483,-0.05320773911433837,1579387223.2391293
1.2009946263999327,-0.04242128425077539,1579387223.2891657
1.2812485940663212,-0.03466546951202442,1579387223.3391016
1.3614907056012953,-0.026908646199422834,1579387223.3891544
1.4325014348681593,-0.03624153047773897,1579387223.43914
1.5035059916968692,-0.045574449694228865,1579387223.4891376
1.574527812511772,-0.05490685725322861,1579387223.5390959
1.6347424825042807,-0.044241035630463124,1579387223.5891495
1.6949546593567275,-0.03357492435645141,1579387223.6391335
1.7472483198594315,-0.03757465692602764,1579387223.689192
1.7995445444863982,-0.04157433892155948,1579387223.7391553
1.8518500228145047,-0.04557340133048799,1579387223.7891335
1.9085175488742083,-0.057692677322419374,1579387223.839131
1.9651880146662568,-0.06981191905286972,1579387223.889138
2.0315641597599314,-0.06399374821169561,1579387223.9391532
2.0979401655663787,-0.05817570881566258,1579387223.9891307
2.164297405333541,-0.05235817516198905,1579387224.0391493
2.232484435596601,-0.049933162030926924,1579387224.0891354
2.3006946412785383,-0.047510046400681606,1579387224.1391342
2.368174944981303,-0.04641917969956664,1579387224.1891308
2.435651009853987,-0.045328415540513554,1579387224.239134
2.5031253348393196,-0.044237686646817674,1579387224.2891326
2.56825322034767,-0.038783933000705303,1579387224.3391628
2.633385854049138,-0.03333095152604994,1579387224.3890972
2.6904477688542445,-0.0427852073242123,1579387224.4391503
2.7475164576192155,-0.05223915209849999,1579387224.4891305
2.8045915043640344,-0.06169299102152618,1579387224.539132
2.8311750193009244,-0.014666889736446663,1579387224.5891314
2.857736393196792,0.03236066926134406,1579387224.6391335
2.8603989129299174,0.03514767310841811,1579387224.689141
2.8631050999366683,0.037936088194407774,1579387224.7391312
2.8657919291043377,0.04072383525225676,1579387224.7891502
2.8925557368565973,-0.0010909493538318812,1579387224.8390982
2.919320629997832,-0.042905397776018185,1579387224.889229
2.9361453030881672,-0.10314403859797919,1579387224.939131
2.952968148402166,-0.16338221019187243,1579387224.9891346
2.9697866624503555,-0.22362034410637166,1579387225.0391295
3.0013953235990094,-0.3112497522832438,1579387225.0891306
3.0330104721969744,-0.3988799756575572,1579387225.1392488
3.0874871124328496,-0.4442096408061572,1579387225.189129
3.1419184441370454,-0.4895403635745502,1579387225.2391298
3.1963702564189482,-0.5348700493824219,1579387225.2891583
3.2095280661648133,-0.5037210137530614,1579387225.3391457
3.2226876037784686,-0.47257248548892833,1579387225.3892817
3.232045311602995,-0.44845259878268384,1579387225.4391305
3.241383380553959,-0.4243307720245661,1579387225.489272
3.2507611459262407,-0.40021328612071116,1579387225.5391066
3.25384275351809,-0.3644591024193257,1579387225.5891585
3.2633309499089798,-0.31682585324622226,1579387225.639137
3.2596682669474477,-0.29343093259231107,1579387225.6891112
3.256128812052035,-0.27004112330655117,1579387225.7391346
3.2525347686209116,-0.24664932371210682,1579387225.7891319
3.2493241930830514,-0.22398402556939592,1579387225.8391514
3.2493879763945315,-0.19525873416504635,1579387225.8891306
3.251350683946025,-0.16301849123671758,1579387225.939133
3.2533349492758603,-0.1307806505780954,1579387225.9891317
3.255280739074368,-0.09853852599353195,1579387226.0391302
3.261872132013668,-0.07490364408915678,1579387226.0891428
3.262086386385738,-0.06314699887235006,1579387226.1391323
3.267253123215105,-0.04230240590456045,1579387226.1891289
3.272296419948593,-0.02145310073370174,1579387226.2391593
3.277399771573749,-0.0006060020590610386,1579387226.2891302
3.2782514212903155,0.028119146662648125,1579387226.3391545
3.275832343662396,0.05078427570057694,1579387226.389129
3.268828655640193,0.06496507782663594,1579387226.439129
3.2618221371338825,0.07914575762371735,1579387226.4891307
3.2548214047355186,0.0933266794707838,1579387226.5391295
3.2494061174729003,0.1045985326049724,1579387226.5891316
3.243955692068614,0.11587049204569769,1579387226.6391294
3.2341838287382085,0.11914230579266656,1579387226.6891403
3.2244525292136217,0.1224154932598579,1579387226.7391357
3.2147015813383413,0.12568803015521687,1579387226.7891295
3.2128031507983232,0.11441611749654593,1579387226.8391302
3.2109002222861855,0.10314401814212398,1579387226.8891566
3.21031329648369,0.09429618507853685,1579387226.9391315
3.20972946733522,0.08544846689982993,1579387226.9891734
3.209136418362398,0.07660049916583829,1579387227.0391636
3.210300150156647,0.06448025080977692,1579387227.0891433
3.211491738601913,0.05235985026425555,1579387227.1391304
3.2113168734751785,0.03769486521686993,1579387227.18913
3.211099420640552,0.02302863806274625,1579387227.239159
3.2108815089185816,0.008363181366265,1579387227.2891417
3.210838140598334,-0.006545257263532644,1579387227.3391418
3.210775742794048,-0.021453191089552286,1579387227.3891516
3.2159452027320388,-0.026664961164708005,1579387227.4391296
3.2211027842001796,-0.0318766155987804,1579387227.4891658
3.226284358053884,-0.03708845409020655,1579387227.53916
3.230685356620249,-0.04084587821560198,1579387227.589155
3.235057377241029,-0.044603096070316296,1579387227.639144
3.2418483082217713,-0.04387573448126553,1579387227.6891413
3.2486678306856933,-0.04314862866376837,1579387227.7391586
3.2554976762032872,-0.04242165274297738,1579387227.7891316
3.258878808551398,-0.035391416452434515,1579387227.8391306
3.262278767656214,-0.028361626118521048,1579387227.889132
3.27314625279502,-0.0075144281710767605,1579387227.93913
3.284022308947452,0.013332464806779434,1579387227.989083
3.2948763213976164,0.03417953123896558,1579387228.0391114
3.2991943645716573,0.06714687110397197,1579387228.0891292
3.3035155172227952,0.10011428503805143,1579387228.1391296
3.3057527968300717,0.12920288878190475,1579387228.1891527
3.3079698341420123,0.1582919447061077,1579387228.2391245
3.310180812886148,0.18737990943986005,1579387228.2891326
3.3147734075113817,0.2121061745700953,1579387228.3391292
3.319357068920781,0.23683156601427532,1579387228.3891547
3.3158206327859023,0.24652777442440846,1579387228.4391365
3.312269133260582,0.25622262733509543,1579387228.489136
3.308752377622203,0.2659203438897384,1579387228.5391312
3.31163226244059,0.2637386906188729,1579387228.5891306
3.3145120320423302,0.26155701932269937,1579387228.6391256
3.318158764286619,0.26082838824803034,1579387228.689137
3.3218408174132046,0.260102454143609,1579387228.7391315
3.325516790203962,0.2593760936732937,1579387228.7891335
3.331525299210742,0.25428461887906895,1579387228.839109
3.337535742469775,0.24919344931513354,1579387228.889143
3.342586186330506,0.24228547937972425,1579387228.9391618
3.347646507126296,0.23537851894931233,1579387228.989129
3.3526659438890367,0.2284683153821863,1579387229.0391157
3.3626075495043892,0.21246929223188904,1579387229.089137
3.3725641243532287,0.19647060254957174,1579387229.1391299
3.3844953957593633,0.18410935433511325,1579387229.189131
3.396387783509603,0.1717451413013769,1579387229.2391317
3.408285613843602,0.15938186751519398,1579387229.2891393
3.4196161561669878,0.14811023822228667,1579387229.3391368
3.4309421482556846,0.13683882500649472,1579387229.3891106
3.4451527181839454,0.13089994839116786,1579387229.4391494
3.4593468381958736,0.12496055533254323,1579387229.4891512
3.47355585947688,0.11902191340908454,1579387229.5390954
3.48377436908041,0.12047657703123554,1579387229.5891297
3.49397500486246,0.12193076795764968,1579387229.6391551
3.5037842575531313,0.122657665619275,1579387229.6891387
3.5136118739173763,0.12338528298274892,1579387229.7391293
3.523441965258096,0.12411298393412942,1579387229.7891324
3.533189779719601,0.12496130348611077,1579387229.8391302
3.542944631014869,0.12580978742476712,1579387229.8891337
3.5510448355733715,0.12362744175735317,1579387229.9391263
3.5591691293501673,0.12144610989581103,1579387229.9891303
3.567278774789318,0.11926421137439848,1579387230.0391302
3.57908419802653,0.11017376765849787,1579387230.0891497
3.590968285780658,0.10108365550337126,1579387230.1391385
3.6020413010085823,0.09053932628774765,1579387230.189152
3.6130913258916415,0.07999424574273571,1579387230.2391293
3.6241349185086147,0.06944943873049307,1579387230.289137
3.6345611309062744,0.060116769275791855,1579387230.3391306
3.64497535667426,0.050784278148637785,1579387230.3891478
3.65707697132919,0.044602706026742864,1579387230.4391494
3.6691796440975795,0.03842117231233941,1579387230.4892476
3.681292227855075,0.03223992055050099,1579387230.5391293
3.6904965327046715,0.031512847193110295,1579387230.589131
3.6996213203898507,0.03078548893900278,1579387230.6391366
3.7094993182204203,0.03139145831127925,1579387230.6891205
3.719383293785989,0.031997484350692974,1579387230.7391083
3.7292865523986265,0.032603691302060464,1579387230.7891586
3.734044974237611,0.042663589356813525,1579387230.8391545
3.738802137184552,0.05272293710256594,1579387230.8891566
3.7396734769844278,0.05551110271093353,1579387230.939131
3.740526558481154,0.05829882187632858,1579387230.9891322
3.741376058372429,0.06108647972264488,1579387231.0391512
3.7382295851797545,0.07126747417849774,1579387231.089152
3.7350916552522437,0.0814486460806862,1579387231.1391294
3.7313627957086704,0.09053892773374368,1579387231.1892028
3.7276309056060217,0.09962912655467183,1579387231.2391372
3.723888278800636,0.10871899064471054,1579387231.2891488
3.7131638033931567,0.1307789055567049,1579387231.3391664
3.702451046133416,0.15283860960595017,1579387231.3891659
3.6923517207006884,0.17610908933914218,1579387231.439161
3.6822633014419583,0.19937935201942675,1579387231.4891367
3.6721943362214704,0.22265134769849074,1579387231.5391307
3.6604163104315655,0.24907376765991784,1579387231.5891502
3.648629764850255,0.2754957501655651,1579387231.6391528
3.634602680803995,0.29779514147345476,1579387231.6891403
3.620620623150005,0.3200988444404232,1579387231.739154
3.606626754628712,0.3424008096112871,1579387231.7891307
3.60033210246277,0.3503991829292967,1579387231.8391294
3.5940384305342548,0.35839745908595094,1579387231.8890922
3.5880276438462446,0.3668828796408037,1579387231.9391508
3.5820148086036845,0.37536787676387817,1579387231.9891694
3.575982365638822,0.3838511165382382,1579387232.039152
3.56883994958319,0.39439467367839964,1579387232.0891347
3.5617178160966203,0.40494089672736316,1579387232.139086
3.555260505860765,0.41669987997332036,1579387232.18913
3.548757518418867,0.42845426035936446,1579387232.2391295
3.542253280761823,0.44020774066074014,1579387232.289146
3.5346837609996458,0.45402840561282354,1579387232.3391316
3.5271018772548146,0.4678468242167223,1579387232.3891306
3.5166842533538527,0.4764509422497534,1579387232.4391308
3.506277215896444,0.4850563050475834,1579387232.489129
3.495872828686704,0.4936620403355056,1579387232.5390959
3.477098817123569,0.5177830131545637,1579387232.5891302
3.458304741349323,0.5419010813538788,1579387232.6391287
3.424528482349489,0.5382644178973037,1579387232.6891315
3.3907585450665425,0.5346286107662395,1579387232.739132
3.357011267516805,0.5309958388071588,1579387232.7891288
3.3060683942495355,0.5591113030276923,1579387232.8391504
3.255130576119385,0.587225737322926,1579387232.8891404
3.189631788801881,0.5883194758515037,1579387232.939134
3.124108242274627,0.5894087910828016,1579387232.9891665
3.0586003547204057,0.5905010199821383,1579387233.0391638
2.9824002031560903,0.6113422830617875,1579387233.0891798
