x,y,theta,vel,accel,steer,omega,break
30.6212749,-96.3370267,0,3.41,0.209,0.0,0.1503932774066925,0.0
30.6212749,-96.3370267,0,3.34,0.209,0.0,0.14761444926261902,0.0
30.6212749,-96.3370267,0,3.35,0.209,0.0,0.13563473522663116,0.065
30.6212749,-96.3370267,0,3.37,0.209,0.0,0.1331131011247635,0.172
30.6212749,-96.3370267,0,3.38,0.209,0.0,0.13084132969379425,0.303
30.6212749,-96.3370267,0,3.36,0.209,0.0,0.12870369851589203,0.333
30.621269899999998,-96.3370223,0,3.36,0.209,0.0,0.12511582672595978,0.503
30.621269899999998,-96.3370223,0,3.34,0.209,0.0,0.11531628668308258,0.503
30.621269899999998,-96.3370223,0,3.34,0.209,0.0,0.11416322737932205,0.617
30.621269899999998,-96.3370223,0,3.31,0.209,0.0,0.11025986075401306,0.672
30.621269899999998,-96.3370223,0,3.3,0.209,0.0,0.10468483716249466,0.716
30.621269899999998,-96.3370223,0,3.3,0.209,0.004,0.10022011399269104,0.72
30.6212651,-96.33701789999999,0,3.28,0.209,0.004,0.09981366246938705,0.617
30.6212651,-96.33701789999999,0,3.31,0.209,0.554,0.09235817939043045,0.617
30.6212651,-96.33701789999999,0,3.38,0.209,1.333,0.08423380553722382,0.472
30.6212651,-96.33701789999999,0,3.38,0.209,3.796,0.08221693336963654,0.208
30.6212651,-96.33701789999999,0,3.38,0.209,6.695,0.07923935353755951,0.059
30.6212651,-96.33701789999999,0,3.35,0.209,7.512,0.07651709765195847,0.03
30.6212602,-96.3370137,0,3.36,0.209,7.512,0.07579603791236877,0.018
30.6212602,-96.3370137,0,3.34,0.209,8.083,0.07345695048570633,0.018
30.6212602,-96.3370137,0,3.33,0.209,8.083,0.07012329250574112,0.01
30.6212602,-96.3370137,0,3.31,0.209,9.133,0.06580722332000732,0.0
30.6212602,-96.3370137,0,3.3,0.209,10.994,0.06309368461370468,0.0
30.6212602,-96.3370137,0,3.28,0.209,10.994,0.05920037254691124,0.0
30.6212602,-96.3370137,0,3.28,0.209,10.994,0.0547911673784256,0.0
30.6212554,-96.3370095,0,3.26,0.209,10.994,0.0467693917453289,0.0
30.6212554,-96.3370095,0,3.26,0.209,10.994,0.04689380154013634,0.0
30.6212554,-96.3370095,0,3.26,0.209,10.994,0.040640443563461304,0.0
30.6212554,-96.3370095,0,3.26,0.209,10.994,0.038465000689029694,0.0
30.6212554,-96.3370095,0,3.28,0.209,10.994,0.043149564415216446,0.0
30.621250699999997,-96.3370052,0,3.28,0.209,10.994,0.032698579132556915,0.0
30.621250699999997,-96.3370052,0,3.3,0.246,10.994,0.029686303809285164,0.0
30.621250699999997,-96.3370052,0,3.3,0.284,10.994,0.02525266632437706,0.0
30.621250699999997,-96.3370052,0,3.27,0.351,10.994,0.020705923438072205,0.0
30.621250699999997,-96.3370052,0,3.27,0.377,10.994,0.01792781986296177,0.0
30.621250699999997,-96.3370052,0,3.27,0.386,10.994,0.016347143799066544,0.0
30.621246099999997,-96.3370011,0,3.3,0.386,10.994,0.015491761267185211,0.0
30.621246099999997,-96.3370011,0,3.35,0.388,10.994,0.011187967844307423,0.0
30.621246099999997,-96.3370011,0,3.39,0.409,10.994,0.005218709819018841,0.0
30.621246099999997,-96.3370011,0,3.44,0.412,10.994,0.0002794899046421051,0.0
30.621246099999997,-96.3370011,0,3.56,0.419,10.994,-0.007658728398382664,0.0
30.621246099999997,-96.3370011,0,3.71,0.442,10.994,-0.016636887565255165,0.0
30.621241299999998,-96.33699709999999,0,3.65,0.448,10.994,-0.019455282017588615,0.0
30.621241299999998,-96.33699709999999,0,3.24,0.448,10.994,-0.01651587150990963,0.0
30.621241299999998,-96.33699709999999,0,3.0,0.448,10.994,-0.02661139704287052,0.0
30.621241299999998,-96.33699709999999,0,3.06,0.448,10.994,-0.021739784628152847,0.0
30.621241299999998,-96.33699709999999,0,3.42,0.448,5.925,-0.024594735354185104,0.0
30.621241299999998,-96.33699709999999,0,3.67,0.448,0.017,-0.03245163336396217,0.0
30.621236699999997,-96.33699299999999,0,3.62,0.448,0.0,-0.03452827036380768,0.0
30.621236699999997,-96.33699299999999,0,3.28,0.448,0.0,-0.043737318366765976,0.0
30.621236699999997,-96.33699299999999,0,3.15,0.448,0.0,-0.04458057880401611,0.0
30.621236699999997,-96.33699299999999,0,3.24,0.432,0.0,-0.04532478377223015,0.0
30.621236699999997,-96.33699299999999,0,3.61,0.432,0.0,-0.04434673488140106,0.0
30.621236699999997,-96.33699299999999,0,3.68,0.432,0.0,-0.03670305386185646,0.0
30.6212323,-96.33698849999999,0,3.59,0.432,0.0,-0.035768263041973114,0.0
30.6212323,-96.33698849999999,0,3.34,0.432,0.0,-0.031133852899074554,0.0
30.6212323,-96.33698849999999,0,3.39,0.432,0.0,-0.02731921151280403,0.0
30.6212323,-96.33698849999999,0,3.51,0.432,0.0,-0.022251274436712265,0.0
30.6212323,-96.33698849999999,0,3.71,0.432,0.0,-0.013780506327748299,0.0
30.6212323,-96.33698849999999,0,3.65,0.458,0.0,-0.013769620098173618,0.0
30.6212278,-96.33698369999999,0,3.56,0.458,0.0,-0.011193418875336647,0.0
30.6212278,-96.33698369999999,0,3.48,0.458,0.0,-0.002378594595938921,0.0
30.6212278,-96.33698369999999,0,3.66,0.458,0.0,-0.006442423444241285,0.0
30.6212278,-96.33698369999999,0,3.79,0.465,0.0,-0.009586667641997337,0.0
30.6212278,-96.33698369999999,0,3.89,0.465,0.0,-0.014368176460266113,0.0
30.6212278,-96.33698369999999,0,3.74,0.465,0.317,-0.013890374451875687,0.0
30.621223099999998,-96.336979,0,3.67,0.465,1.646,-0.015989771112799644,0.0
30.621223099999998,-96.336979,0,3.66,0.465,2.138,-0.013819895684719086,0.0
30.621223099999998,-96.336979,0,3.86,0.465,2.138,-0.012000525370240211,0.0
30.621223099999998,-96.336979,0,3.95,0.465,3.22,-0.01951569877564907,0.0
30.621223099999998,-96.336979,0,3.97,0.465,3.598,-0.01934189535677433,0.0
30.621223099999998,-96.336979,0,3.86,0.465,3.697,-0.020850518718361855,0.0
30.621217899999998,-96.33697409999999,0,3.83,0.465,3.697,-0.02119758352637291,0.0
30.621217899999998,-96.33697409999999,0,3.99,0.465,1.455,-0.027849828824400902,0.0
30.621217899999998,-96.33697409999999,0,4.14,0.465,1.455,-0.03311586007475853,0.0
30.621217899999998,-96.33697409999999,0,4.1,0.467,0.317,-0.03658173978328705,0.0
30.621217899999998,-96.33697409999999,0,4.07,0.467,0.0,-0.047539256513118744,0.0
30.621217899999998,-96.33697409999999,0,4.0,0.467,0.0,-0.051712069660425186,0.0
30.6212125,-96.336969,0,4.0,0.467,0.0,-0.05600769445300102,0.0
30.6212125,-96.336969,0,4.14,0.467,0.0,-0.05389073118567467,0.0
30.6212125,-96.336969,0,4.23,0.467,0.0,-0.04783817380666733,0.0
30.6212125,-96.336969,0,4.26,0.467,0.0,-0.04093147814273834,0.0
30.6212125,-96.336969,0,4.21,0.467,0.0,-0.03969498351216316,0.0
30.6212125,-96.336969,0,4.21,0.467,0.0,-0.021130185574293137,0.0
30.621207,-96.33696359999999,0,4.27,0.467,0.0,-0.02402414381504059,0.0
30.621207,-96.33696359999999,0,4.4,0.467,0.0,-0.016163066029548645,0.0
30.621207,-96.33696359999999,0,4.47,0.467,0.0,-0.013625334948301315,0.0
30.621207,-96.33696359999999,0,4.42,0.467,0.0,-0.01506218034774065,0.0
30.621207,-96.33696359999999,0,4.41,0.467,0.0,-0.007483454421162605,0.0
30.621207,-96.33696359999999,0,4.47,0.467,0.0,-0.009213902056217194,0.0
30.6212014,-96.33695759999999,0,4.5,0.432,0.145,-0.010850232094526291,0.0
30.6212014,-96.33695759999999,0,4.58,0.428,1.054,-0.014221969991922379,0.0
30.6212014,-96.33695759999999,0,4.48,0.428,8.675,-0.010633780620992184,0.0
30.6212014,-96.33695759999999,0,4.45,0.428,8.675,-0.015497035346925259,0.0
30.6212014,-96.33695759999999,0,4.54,0.428,10.994,-0.011844438500702381,0.0
30.6212014,-96.33695759999999,0,4.74,0.426,10.994,-0.027146298438310623,0.0
30.621195399999998,-96.3369513,0,4.78,0.426,10.994,-0.024393005296587944,0.0
30.621195399999998,-96.3369513,0,4.69,0.426,8.083,-0.026515550911426544,0.0
30.621195399999998,-96.3369513,0,4.5,0.426,5.678,-0.03992133215069771,0.0
30.621195399999998,-96.3369513,0,4.59,0.426,5.678,-0.03962162882089615,0.0
30.621195399999998,-96.3369513,0,4.77,0.441,0.95,-0.057238366454839706,0.0
30.621195399999998,-96.3369513,0,4.97,0.442,0.061,-0.050334587693214417,0.0
30.6211891,-96.33694489999999,0,5.07,0.458,0.0,-0.06950917840003967,0.0
30.6211891,-96.33694489999999,0,4.91,0.467,0.0,-0.06701228022575378,0.0
30.6211891,-96.33694489999999,0,4.74,0.467,0.0,-0.06458808481693268,0.0
30.6211891,-96.33694489999999,0,4.82,0.467,0.0,-0.06305990368127823,0.0
30.6211891,-96.33694489999999,0,4.91,0.467,0.0,-0.05727101489901543,0.0
30.6211891,-96.33694489999999,0,5.07,0.469,0.0,-0.053087662905454636,0.0
30.621182899999997,-96.3369384,0,5.07,0.469,0.0,-0.045915886759757996,0.0
30.621182899999997,-96.3369384,0,4.99,0.448,0.0,-0.04281703010201454,0.0
30.621182899999997,-96.3369384,0,4.91,0.405,0.0,-0.034421470016241074,0.0
30.621182899999997,-96.3369384,0,4.99,0.405,0.0,-0.02814032882452011,0.0
30.621182899999997,-96.3369384,0,5.07,0.268,0.236,-0.02884361706674099,0.0
30.621182899999997,-96.3369384,0,5.07,0.221,4.1,-0.01843286119401455,0.0
30.621176799999997,-96.3369314,0,4.91,0.209,9.76,-0.017456812784075737,0.0
30.621176799999997,-96.3369314,0,4.91,0.209,10.994,-0.01565747894346714,0.0
30.621176799999997,-96.3369314,0,4.99,0.209,10.994,-0.018550440669059753,0.0
30.621176799999997,-96.3369314,0,5.23,0.209,0.317,-0.02270178310573101,0.0
30.621176799999997,-96.3369314,0,5.15,0.209,0.317,-0.04054717347025871,0.0
30.621176799999997,-96.3369314,0,5.23,0.209,0.0,-0.04450206458568573,0.0
30.621170199999998,-96.336924,0,5.07,0.209,0.0,-0.04969201609492302,0.0
30.621170199999998,-96.336924,0,5.07,0.209,0.0,-0.05155673995614052,0.0
30.621170199999998,-96.336924,0,4.99,0.209,0.0,-0.033563192933797836,0.0
30.621170199999998,-96.336924,0,4.99,0.209,0.0,-0.04974570870399475,0.0
30.621170199999998,-96.336924,0,5.07,0.209,0.0,-0.04430222138762474,0.0
30.621170199999998,-96.336924,0,5.07,0.209,0.0,-0.03622594103217125,0.0
30.6211636,-96.33691689999999,0,4.99,0.209,0.0,-0.02746957540512085,0.0
30.6211636,-96.33691689999999,0,4.99,0.209,0.0,-0.025401074439287186,0.172
30.6211636,-96.33691689999999,0,4.99,0.209,0.0,-0.015323645435273647,0.303
30.6211636,-96.33691689999999,0,4.99,0.209,0.0,-0.004020712338387966,0.349
30.6211636,-96.33691689999999,0,4.99,0.209,0.0,-0.009700074791908264,0.349
30.621157099999998,-96.33690969999999,0,4.91,0.209,0.0,-0.009638860821723938,0.523
30.621157099999998,-96.33690969999999,0,5.07,0.209,0.0,-0.008566522039473057,0.555
30.621157099999998,-96.33690969999999,0,5.15,0.209,0.0,-0.013952897861599922,0.569
30.621157099999998,-96.33690969999999,0,5.15,0.209,0.0,-0.014758320525288582,0.597
30.621157099999998,-96.33690969999999,0,5.15,0.209,0.0,-0.021460875868797302,0.597
30.621157099999998,-96.33690969999999,0,5.15,0.209,0.0,-0.017917940393090248,0.637
30.621157099999998,-96.33690969999999,0,5.15,0.209,0.0,-0.023790553212165833,0.637
30.621150699999998,-96.33690229999999,0,5.07,0.209,0.0,-0.016775084659457207,0.759
30.621150699999998,-96.33690229999999,0,5.15,0.209,0.0,-0.014111539348959923,0.787
30.621150699999998,-96.33690229999999,0,5.07,0.209,0.0,-0.01867225393652916,0.833
30.621150699999998,-96.33690229999999,0,5.07,0.209,0.0,-0.01530836708843708,0.853
30.621150699999998,-96.33690229999999,0,4.99,0.209,0.0,-0.01644926890730858,0.884
30.621150699999998,-96.33690229999999,0,4.91,0.209,0.0,-0.01303889974951744,0.884
30.621144299999997,-96.3368952,0,4.74,0.209,0.0,-0.01521485485136509,0.884
30.621144299999997,-96.3368952,0,4.74,0.209,0.0,-0.020287344232201576,0.884
30.621144299999997,-96.3368952,0,4.58,0.209,0.0,-0.014826209284365177,0.888
30.621144299999997,-96.3368952,0,4.41,0.209,0.0,-0.016869787126779556,0.888
30.621144299999997,-96.3368952,0,4.41,0.209,0.0,-0.012805083766579628,0.888
30.621144299999997,-96.3368952,0,4.17,0.209,0.0,-0.011829588562250137,0.888
30.621138,-96.33688839999999,0,4.17,0.209,0.0,-0.012023585848510265,0.833
30.621138,-96.33688839999999,0,4.33,0.209,0.0,-0.015043120831251144,0.75
30.621138,-96.33688839999999,0,4.5,0.209,0.0,-0.014874561689794064,0.723
30.621138,-96.33688839999999,0,4.33,0.209,0.0,-0.013949304819107056,0.676
30.621138,-96.33688839999999,0,4.25,0.209,0.0,-0.008482049219310284,0.625
30.621138,-96.33688839999999,0,3.94,0.209,0.0,-0.009200983680784702,0.625
30.621132399999997,-96.33688199999999,0,3.71,0.209,0.0,-0.008385117165744305,0.555
30.621132399999997,-96.33688199999999,0,3.7,0.209,0.0,-0.013187519274652004,0.55
30.621132399999997,-96.33688199999999,0,3.94,0.209,0.0,-0.0066203041933476925,0.546
30.621132399999997,-96.33688199999999,0,4.18,0.209,0.0,0.0027804269921034575,0.546
30.621132399999997,-96.33688199999999,0,4.15,0.209,0.0,-0.015599064528942108,0.657
30.621132399999997,-96.33688199999999,0,3.87,0.209,0.0,0.0001635423395782709,0.657
30.621127299999998,-96.3368758,0,3.61,0.209,0.0,-0.01366102322936058,0.688
30.621127299999998,-96.3368758,0,3.55,0.209,0.0,-0.009908391162753105,0.695
30.621127299999998,-96.3368758,0,3.76,0.209,0.0,-0.013625804334878922,0.695
30.621127299999998,-96.3368758,0,3.88,0.209,0.0,-0.021596185863018036,0.695
30.621127299999998,-96.3368758,0,3.83,0.209,0.0,-0.018139956519007683,0.695
30.621127299999998,-96.3368758,0,3.57,0.209,0.0,-0.015277278609573841,0.695
30.6211225,-96.3368701,0,3.42,0.209,0.0,-0.009161106310784817,0.695
30.6211225,-96.3368701,0,3.46,0.209,0.0,-0.006207197904586792,0.695
30.6211225,-96.3368701,0,3.57,0.209,0.0,-0.009731755591928959,0.695
30.6211225,-96.3368701,0,3.61,0.209,0.0,-0.006310577038675547,0.625
30.6211225,-96.3368701,0,3.55,0.209,0.0,-0.006730733439326286,0.617
30.6211225,-96.3368701,0,3.36,0.209,0.0,-0.009233033284544945,0.617
30.6211177,-96.3368649,0,3.27,0.209,0.0,-0.014663878828287125,0.617
30.6211177,-96.3368649,0,3.24,0.209,0.0,-0.01406532060354948,0.617
30.6211177,-96.3368649,0,3.35,0.209,0.0,-0.014165656641125679,0.617
30.6211177,-96.3368649,0,3.37,0.209,0.0,-0.006366272456943989,0.617
30.6211177,-96.3368649,0,3.32,0.209,0.0,-0.004097013734281063,0.617
30.6211177,-96.3368649,0,3.11,0.209,0.0,-0.00200518686324358,0.644
30.6211177,-96.3368649,0,3.01,0.209,0.0,-0.008721034973859787,0.644
30.6211135,-96.3368599,0,3.03,0.209,0.0,-0.009779250249266624,0.644
30.6211135,-96.3368599,0,3.14,0.209,0.0,-0.013644236139953136,0.644
30.6211135,-96.3368599,0,3.15,0.209,0.0,-0.009840134531259537,0.644
30.6211135,-96.3368599,0,3.07,0.209,0.0,-0.007853257469832897,0.644
30.6211135,-96.3368599,0,2.9,0.209,0.0,-0.0023626121692359447,0.644
30.621109599999997,-96.3368552,0,2.9,0.209,0.0,0.00456182612106204,0.644
30.621109599999997,-96.3368552,0,2.94,0.209,0.0,-0.015593236312270164,0.644
30.621109599999997,-96.3368552,0,2.95,0.209,0.0,-0.012682972475886345,0.644
30.621109599999997,-96.3368552,0,2.82,0.209,0.0,-0.013719405978918076,0.661
30.621109599999997,-96.3368552,0,2.73,0.209,0.0,-0.010636995546519756,0.685
30.621109599999997,-96.3368552,0,2.67,0.209,0.0,-0.012981262058019638,0.685
30.621105999999997,-96.3368509,0,2.75,0.209,0.0,-0.010673262178897858,0.685
30.621105999999997,-96.3368509,0,2.79,0.209,0.0,-0.008481376804411411,0.685
30.621105999999997,-96.3368509,0,2.77,0.209,0.0,-0.003845001570880413,0.688
30.621105999999997,-96.3368509,0,2.58,0.209,0.0,-0.004491180181503296,0.688
30.621105999999997,-96.3368509,0,2.43,0.209,0.0,-0.006176633294671774,0.688
30.621105999999997,-96.3368509,0,2.42,0.209,0.0,-0.005849347449839115,0.688
30.621102699999998,-96.33684699999999,0,2.48,0.209,0.0,-0.01495376043021679,0.625
30.621102699999998,-96.33684699999999,0,2.52,0.209,0.0,-0.010592359118163586,0.625
30.621102699999998,-96.33684699999999,0,2.5,0.209,0.0,-0.015571575611829758,0.617
30.621102699999998,-96.33684699999999,0,2.29,0.209,0.0,-0.010708481073379517,0.606
30.621102699999998,-96.33684699999999,0,2.14,0.209,0.0,-0.0007681343704462051,0.601
30.621102699999998,-96.33684699999999,0,2.15,0.209,0.0,0.0025974332820624113,0.601
30.6210995,-96.3368436,0,2.3,0.209,0.0,-5.4010190069675446e-05,0.601
30.6210995,-96.3368436,0,2.35,0.209,0.0,-0.004852088633924723,0.601
30.6210995,-96.3368436,0,2.27,0.209,0.0,-0.009804945439100266,0.64
30.6210995,-96.3368436,0,2.05,0.209,0.0,-0.013213938102126122,0.644
30.6210995,-96.3368436,0,1.91,0.209,0.0,-0.011666230857372284,0.644
30.6210968,-96.3368404,0,1.94,0.209,0.0,-0.007863577455282211,0.644
30.6210968,-96.3368404,0,2.08,0.209,0.0,-0.005047657992690802,0.644
30.6210968,-96.3368404,0,2.08,0.209,0.0,-0.003034636378288269,0.644
30.6210968,-96.3368404,0,2.01,0.209,0.0,0.00016551767475903034,0.644
30.6210968,-96.3368404,0,1.83,0.209,0.0,-0.0014393528690561652,0.644
30.6210968,-96.3368404,0,1.77,0.209,0.0,-0.0040623899549245834,0.644
30.621094699999997,-96.33683719999999,0,1.79,0.209,0.0,-0.010528534650802612,0.644
30.621094699999997,-96.33683719999999,0,1.86,0.209,0.0,-0.011667401529848576,0.644
30.621094699999997,-96.33683719999999,0,1.82,0.209,0.0,-0.0104104308411479,0.644
30.621094699999997,-96.33683719999999,0,1.74,0.209,0.0,-0.008637109771370888,0.644
30.621094699999997,-96.33683719999999,0,1.61,0.209,0.0,-0.004422280937433243,0.644
30.621094699999997,-96.33683719999999,0,1.59,0.209,1.394,-0.0005684674251824617,0.644
30.621094699999997,-96.33683719999999,0,1.62,0.209,4.416,0.003458720864728093,0.644
30.621092599999997,-96.3368345,0,1.65,0.209,10.409,0.004967576824128628,0.614
30.621092599999997,-96.3368345,0,1.57,0.209,10.409,-0.0028215860947966576,0.614
30.621092599999997,-96.3368345,0,1.49,0.209,10.994,-0.004218852147459984,0.614
30.621092599999997,-96.3368345,0,1.37,0.209,10.994,-0.01294226199388504,0.574
30.621092599999997,-96.3368345,0,1.37,0.209,10.994,-0.016347669064998627,0.412
30.6210906,-96.3368321,0,1.4,0.209,10.994,-0.01756763458251953,0.361
30.6210906,-96.3368321,0,1.57,0.209,10.994,-0.013286646455526352,0.303
30.6210906,-96.3368321,0,1.65,0.209,10.994,-0.011574840173125267,0.231
30.6210906,-96.3368321,0,1.6,0.209,10.994,-0.012860115617513657,0.231
30.6210906,-96.3368321,0,1.55,0.209,10.994,-0.01573757827281952,0.05
30.6210906,-96.3368321,0,1.51,0.209,10.994,-0.019224975258111954,0.0
30.6210906,-96.3368321,0,1.5,0.209,10.994,-0.020689601078629494,0.0
30.621088699999998,-96.3368299,0,1.45,0.209,10.994,-0.022563328966498375,0.0
30.621088699999998,-96.3368299,0,1.32,0.209,10.994,-0.025235537439584732,0.0
30.621088699999998,-96.3368299,0,1.24,0.209,10.994,-0.02430507354438305,0.0
30.621088699999998,-96.3368299,0,1.17,0.209,10.994,-0.02846878208220005,0.0
30.621088699999998,-96.3368299,0,1.15,0.209,10.994,-0.033188484609127045,0.0
30.621088699999998,-96.3368299,0,1.16,0.25,10.994,-0.03579765185713768,0.0
30.621087099999997,-96.3368278,0,1.14,0.282,10.994,-0.03769715502858162,0.0
30.621087099999997,-96.3368278,0,1.12,0.305,10.994,-0.0351397767663002,0.0
30.621087099999997,-96.3368278,0,1.12,0.305,10.994,-0.03655770421028137,0.0
30.621087099999997,-96.3368278,0,1.13,0.33,10.994,-0.03279995545744896,0.0
30.621087099999997,-96.3368278,0,1.19,0.377,10.994,-0.033322177827358246,0.0
30.621085599999997,-96.3368259,0,1.25,0.407,10.994,-0.0334148108959198,0.0
30.621085599999997,-96.3368259,0,1.33,0.472,10.994,-0.03337199240922928,0.0
30.621085599999997,-96.3368259,0,1.37,0.501,10.994,-0.038380105048418045,0.0
30.621085599999997,-96.3368259,0,1.43,0.501,10.994,-0.04175936430692673,0.0
30.621085599999997,-96.3368259,0,1.5,0.583,10.994,-0.04650473594665527,0.0
30.621085599999997,-96.3368259,0,1.63,0.601,10.994,-0.04843233525753021,0.0
30.6210842,-96.336824,0,1.39,0.623,10.994,-0.04949045181274414,0.0
30.6210842,-96.336824,0,1.14,0.629,10.994,-0.05096929892897606,0.0
30.6210842,-96.336824,0,0.94,0.632,10.994,-0.047726139426231384,0.0
30.6210842,-96.336824,0,1.25,0.632,10.994,-0.04597074165940285,0.0
30.6210842,-96.336824,0,1.49,0.632,10.994,-0.04451018199324608,0.0
30.6210842,-96.336824,0,1.67,0.634,10.994,-0.051509611308574677,0.0
30.621082899999998,-96.3368218,0,1.37,0.634,10.994,-0.06569907814264297,0.0
30.621082899999998,-96.3368218,0,1.2,0.634,10.994,-0.0691685751080513,0.0
30.621082899999998,-96.3368218,0,1.16,0.634,10.994,-0.07411663234233856,0.0
30.621082899999998,-96.3368218,0,1.52,0.634,10.994,-0.0717926025390625,0.0
30.621082899999998,-96.3368218,0,1.67,0.617,10.994,-0.0709119364619255,0.0
30.621082899999998,-96.3368218,0,1.67,0.579,10.994,-0.0758485272526741,0.0
30.621082899999998,-96.3368218,0,1.42,0.551,10.994,-0.08049975335597992,0.0
30.6210816,-96.3368192,0,1.36,0.501,10.994,-0.08747673779726028,0.0
30.6210816,-96.3368192,0,1.5,0.497,10.994,-0.09484698623418808,0.0
30.6210816,-96.3368192,0,1.71,0.497,10.994,-0.09553399682044983,0.0
30.6210816,-96.3368192,0,1.78,0.497,10.994,-0.10395614057779312,0.0
30.6210816,-96.3368192,0,1.74,0.495,10.994,-0.1121506318449974,0.0
30.6210816,-96.3368192,0,1.71,0.495,10.994,-0.117684505879879,0.0
30.621079899999998,-96.3368165,0,1.72,0.493,10.994,-0.11886905878782272,0.0
30.621079899999998,-96.3368165,0,1.83,0.493,10.994,-0.1228196918964386,0.0
30.621079899999998,-96.3368165,0,1.9,0.493,10.994,-0.12365727126598358,0.0
30.621079899999998,-96.3368165,0,1.92,0.493,10.994,-0.1249684989452362,0.0
30.621079899999998,-96.3368165,0,1.91,0.493,10.994,-0.13126929104328156,0.0
30.6210782,-96.3368138,0,1.94,0.493,10.994,-0.13861793279647827,0.0
30.6210782,-96.3368138,0,2.0,0.493,10.994,-0.14213652908802032,0.0
30.6210782,-96.3368138,0,2.1,0.493,10.994,-0.15190832316875458,0.0
30.6210782,-96.3368138,0,2.1,0.493,10.994,-0.15900176763534546,0.0
30.6210782,-96.3368138,0,2.11,0.493,10.994,-0.16291941702365875,0.0
30.6210782,-96.3368138,0,2.12,0.493,10.994,-0.16756662726402283,0.0
30.621076799999997,-96.33681059999999,0,2.2,0.476,10.994,-0.17076140642166138,0.0
30.621076799999997,-96.33681059999999,0,2.24,0.476,10.994,-0.17160126566886902,0.0
30.621076799999997,-96.33681059999999,0,2.22,0.472,10.994,-0.17589053511619568,0.0
30.621076799999997,-96.33681059999999,0,2.25,0.465,10.994,-0.18301263451576233,0.0
30.621076799999997,-96.33681059999999,0,2.28,0.465,10.994,-0.18565510213375092,0.0
30.621076799999997,-96.33681059999999,0,2.37,0.46,10.994,-0.19908247888088226,0.0
30.6210754,-96.3368065,0,2.4,0.455,10.994,-0.20581965148448944,0.0
30.6210754,-96.3368065,0,2.4,0.449,10.994,-0.21002674102783203,0.0
30.6210754,-96.3368065,0,2.4,0.449,10.994,-0.21714356541633606,0.0
30.6210754,-96.3368065,0,2.45,0.449,10.994,-0.21919241547584534,0.0
30.6210754,-96.3368065,0,2.5,0.449,10.994,-0.2254088670015335,0.0
30.6210754,-96.3368065,0,2.56,0.446,10.994,-0.22684118151664734,0.0
30.6210754,-96.3368065,0,2.54,0.441,10.994,-0.23817452788352966,0.0
30.6210742,-96.3368017,0,2.55,0.435,10.994,-0.24275866150856018,0.0
30.6210742,-96.3368017,0,2.54,0.435,10.994,-0.25252044200897217,0.0
30.6210742,-96.3368017,0,2.65,0.433,10.994,-0.2569231390953064,0.0
30.6210742,-96.3368017,0,2.68,0.433,10.994,-0.2587762773036957,0.0
30.6210742,-96.3368017,0,2.7,0.428,10.994,-0.2644433379173279,0.0
30.621072599999998,-96.33679719999999,0,2.66,0.428,10.994,-0.27572715282440186,0.0
30.621072599999998,-96.33679719999999,0,2.63,0.428,10.994,-0.2815853953361511,0.0
30.621072599999998,-96.33679719999999,0,2.68,0.428,10.994,-0.28837522864341736,0.0
30.621072599999998,-96.33679719999999,0,2.82,0.428,10.994,-0.2903538942337036,0.0
30.621072599999998,-96.33679719999999,0,2.89,0.428,10.994,-0.29620540142059326,0.0
30.621072599999998,-96.33679719999999,0,2.88,0.428,10.994,-0.3044128715991974,0.0
30.6210712,-96.3367928,0,2.79,0.428,10.994,-0.30868497490882874,0.0
30.6210712,-96.3367928,0,2.77,0.423,10.994,-0.31936606764793396,0.0
30.6210712,-96.3367928,0,2.85,0.419,10.994,-0.32759684324264526,0.0
30.6210712,-96.3367928,0,2.94,0.419,10.994,-0.3346458077430725,0.0
30.6210712,-96.3367928,0,2.98,0.419,10.994,-0.33836108446121216,0.0
30.6210712,-96.3367928,0,2.95,0.419,10.994,-0.3403155207633972,0.0
30.6210702,-96.3367877,0,2.95,0.419,10.994,-0.3458695113658905,0.0
30.6210702,-96.3367877,0,2.97,0.419,10.994,-0.3483760952949524,0.0
30.6210702,-96.3367877,0,3.03,0.419,10.994,-0.35048919916152954,0.0
30.6210702,-96.3367877,0,3.02,0.419,10.994,-0.359970360994339,0.0
30.6210702,-96.3367877,0,3.02,0.419,10.994,-0.36182233691215515,0.0
30.6210702,-96.3367877,0,3.01,0.419,10.994,-0.3691340982913971,0.0
30.621069499999997,-96.3367825,0,3.06,0.419,10.994,-0.37605559825897217,0.0
30.621069499999997,-96.3367825,0,3.11,0.416,10.994,-0.37775084376335144,0.0
30.621069499999997,-96.3367825,0,3.19,0.412,10.994,-0.3852469027042389,0.0
30.621069499999997,-96.3367825,0,3.17,0.412,10.994,-0.3954077661037445,0.0
30.621069499999997,-96.3367825,0,3.16,0.412,10.994,-0.4013744294643402,0.0
30.621069499999997,-96.3367825,0,3.16,0.412,10.994,-0.4111572802066803,0.0
30.6210693,-96.336777,0,3.19,0.412,10.994,-0.41495123505592346,0.0
30.6210693,-96.336777,0,3.27,0.412,10.994,-0.41895273327827454,0.0
30.6210693,-96.336777,0,3.28,0.412,10.994,-0.42351117730140686,0.0
30.6210693,-96.336777,0,3.31,0.412,10.994,-0.4319998621940613,0.0
30.6210693,-96.336777,0,3.31,0.412,10.994,-0.43581971526145935,0.0
30.6210693,-96.336777,0,3.34,0.412,10.994,-0.44271722435951233,0.0
