v,w,t
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.086607
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.1365774
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.186605
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.236648
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.2866454
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.3366046
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.3866072
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.4366093
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.486606
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.5366037
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.5865874
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.6366086
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.6866693
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.7366264
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.7866454
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.8366203
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.8866987
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.9366086
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385482.9866138
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.0366144
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.0866024
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.136652
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.1866083
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.2366037
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.2866046
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.3366528
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.386583
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.4366472
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.4866388
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.536638
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.58661
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.6366506
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.6866245
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.7366252
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.7866063
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.836603
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.886604
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.9366128
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385483.9866033
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.0366266
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.0866032
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.136604
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.1866033
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.2366078
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.286654
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.336604
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.3866076
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.436605
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.4866326
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.536646
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.586603
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.6366475
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.686665
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.7366037
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.7866454
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.8366122
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.8866346
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.9366078
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385484.9866114
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.036659
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.0866516
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.1366482
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.1866062
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.2366116
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.286642
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.336676
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.3866355
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.436652
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.486606
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.5366797
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.5866795
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.6366234
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.6865816
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.73668
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.7866094
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.8366466
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.8866038
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.936621
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385485.98661
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.0366383
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.086604
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.1366215
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.1866214
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.2365956
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.2866209
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.3365808
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.3865554
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.436595
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.4866104
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.5365949
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.5866392
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.6366022
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.6866078
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.7367525
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.7866359
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.8365955
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.886596
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.936595
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385486.9866161
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.0365963
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.0865943
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.1365948
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.186615
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.2366245
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.2865891
-1.5219487996265268e-15,-1.6601845766184287e-16,1579385487.3366263
0.01596965081434371,-0.029573427433972822,1579385487.3866024
0.07356575806715428,0.017938512892407048,1579385487.4365954
0.13116207494130389,0.0654506261387606,1579385487.4865947
0.18875769375193552,0.11296216354147307,1579385487.5365956
0.24635304450691764,0.16047347982083876,1579385487.5866294
0.2915139267326776,0.23101463241178852,1579385487.6366193
0.3679595621225357,0.3594906178145686,1579385487.6865947
0.44440484590570284,0.4879660123004806,1579385487.7366483
0.5208500116585021,0.6164412084223051,1579385487.7866178
0.59729535034418,0.7449166951784144,1579385487.8366234
0.6798937410559074,0.8619994998956226,1579385487.8865945
0.7176564206706519,0.8960560584658535,1579385487.9365966
0.7554222568854978,0.930115323532286,1579385487.9865947
0.7931865808487175,0.9641732737713667,1579385488.0366154
0.8309496637434437,0.9982301542512643,1579385488.089621
0.8999361915851598,0.9744747010806248,1579385488.1365964
0.9374394120603055,0.8924198995401266,1579385488.186594
0.9749412890106806,0.8103649983434377,1579385488.236616
1.0124447445532778,0.7283108905235035,1579385488.2865937
1.049942559249162,0.6462542645170138,1579385488.3366115
1.07652012036897,0.5844411406827105,1579385488.3865967
1.1092463381532927,0.5340218366946934,1579385488.4365969
1.1419317586503925,0.48359055037046783,1579385488.4867673
1.1746953650433256,0.4331796313388206,1579385488.5365982
1.20742289392237,0.3827608624357536,1579385488.5866146
1.2303262157687969,0.35051944104942817,1579385488.6365974
1.2565067203694524,0.32433940721896315,1579385488.6866212
1.2826873538869061,0.29815983772778715,1579385488.7365954
1.3088670286735364,0.27197974571156197,1579385488.7865944
1.3350518014320267,0.24580182781084284,1579385488.8365943
1.3574112696965517,0.22664972125240987,1579385488.8866305
1.3796178223741926,0.207137503295361,1579385488.9366312
1.4018440563601258,0.18763301390622814,1579385488.986619
1.4239918141317367,0.1681098542731815,1579385489.0366237
1.4461803746071071,0.14859608441186578,1579385489.0866127
1.465422611605193,0.13453661613313897,1579385489.1366277
1.4824395947664237,0.11635594078138228,1579385489.186596
1.4994563770159213,0.0981754684931325,1579385489.2365942
1.516474087462322,0.07999494246754621,1579385489.2865949
1.5334898641569283,0.061814439673070834,1579385489.3365963
1.549086467162868,0.0463012036455931,1579385489.386623
1.5606511287955442,0.02339239583672961,1579385489.4366322
1.5722362991458803,0.0004847702432146696,1579385489.4865942
1.5838128991352236,-0.022421890732666306,1579385489.5366006
1.5954053946197932,-0.04533013167483159,1579385489.5865972
1.6052235328341498,-0.0649650121521769,1579385489.636615
1.611691836311152,-0.09077990967096013,1579385489.689164
1.6181799519881686,-0.11659740389691639,1579385489.7366414
1.6246617428677044,-0.1424142062251042,1579385489.7865515
1.631140578606639,-0.16823021484287345,1579385489.8366117
1.633956417004345,-0.18725947864951722,1579385489.886611
1.6343383213283014,-0.21077044654854685,1579385489.936617
1.6347419213127758,-0.23428646522241373,1579385489.986597
1.6351438052890577,-0.25780051344136395,1579385490.0365944
1.6355206402769131,-0.28131195776595674,1579385490.0867815
1.6353305055592133,-0.30373606597301883,1579385490.1366117
1.6354723054220033,-0.32555438794550107,1579385490.1866243
1.6355944224844183,-0.3473696342679245,1579385490.2365956
1.635722675638026,-0.3691859366930686,1579385490.2866285
1.6358547266792463,-0.39100259604748444,1579385490.3365963
1.6375557507943435,-0.41572819594836885,1579385490.386596
1.637630373413142,-0.4434852544850991,1579385490.436795
1.6376855155150074,-0.4712389866556162,1579385490.486582
1.6377511925706894,-0.498994592551411,1579385490.5366151
1.637823544105721,-0.5267517553825578,1579385490.5865946
1.6391268871748452,-0.5568087792129511,1579385490.6365938
1.6444553651278797,-0.5793372611854062,1579385490.6866543
1.6498604312852838,-0.6018963862430164,1579385490.7366226
1.6552274350307388,-0.6244403356568736,1579385490.7865949
1.660593684495066,-0.6469837994333292,1579385490.836615
1.6717203251951194,-0.6801938624726811,1579385490.8865948
1.6858579711322303,-0.707828125639676,1579385490.9366093
1.6999956437493795,-0.7354630278875697,1579385490.9865937
1.714131032863063,-0.7630964799882609,1579385491.036596
1.7282690798430624,-0.7907313830560193,1579385491.0865943
1.7453501916476366,-0.8238191730705864,1579385491.1365952
1.7695399404027374,-0.8438334143994192,1579385491.186594
1.7936526474493033,-0.8638165150068385,1579385491.236595
1.8178036596256508,-0.8838151223888443,1579385491.2866163
1.8419542231396406,-0.9038134074948472,1579385491.3365946
1.865711787774182,-0.9230844359327356,1579385491.386595
1.905441773463718,-0.912783196912248,1579385491.4365957
1.9451680376551466,-0.9024798749274162,1579385491.4866264
1.984898379670808,-0.8921787016963916,1579385491.5366154
2.0246255343160136,-0.8818758701921249,1579385491.5866075
2.062652694496253,-0.8684228301427643,1579385491.636595
2.1065013223916815,-0.8441811620975092,1579385491.6865938
2.1503541425585286,-0.8199410134174382,1579385491.7365878
2.1942064597028956,-0.7957004524080853,1579385491.7866068
2.238058699916208,-0.7714603675936476,1579385491.8365953
2.277525338540401,-0.7390989690774131,1579385491.8866236
2.3151579284790813,-0.7101312154898966,1579385491.936595
2.3527922096269793,-0.6811635850074961,1579385491.9865956
2.390425247962169,-0.6521957825803113,1579385492.0365949
2.4280587132971196,-0.6232280307356297,1579385492.0865939
2.458688963917181,-0.5812917100838959,1579385492.1365466
2.483496980848152,-0.550142962303179,1579385492.186595
2.508300593429976,-0.5189933607964557,1579385492.2366216
2.5331049740578635,-0.4878437135571567,1579385492.2866166
2.557911005992713,-0.4566946684905411,1579385492.3366299
2.5755813866961206,-0.4123338503916053,1579385492.386597
2.591093343576706,-0.3719733732836976,1579385492.4365952
2.606605976671034,-0.33161244318521904,1579385492.4865954
2.6221154172354697,-0.2912516625754993,1579385492.536552
2.63762836514703,-0.25089091686418086,1579385492.5866244
2.6480345042495457,-0.2010764733317708,1579385492.636595
2.65405569030707,-0.15938234012409624,1579385492.6865652
2.660076608627153,-0.11768858074582475,1579385492.7366166
2.6660995646593526,-0.07599447609044213,1579385492.7866232
2.67212130594884,-0.034300584685973155,1579385492.8365946
2.6732981156412183,0.016362377995899506,1579385492.8865964
2.666287359541659,0.05187409398911603,1579385492.9366317
2.6592887180362825,0.08738745291977215,1579385492.9865801
2.652284806864683,0.12289965298664822,1579385493.0366044
2.6452877399581802,0.15841306088049587,1579385493.0865939
2.634878733184545,0.20022762639087044,1579385493.1365962
2.6206780652991757,0.2350134595589726,1579385493.1866148
2.6064759348977224,0.26979868327202294,1579385493.2366152
2.592272088617071,0.3045841373201051,1579385493.286596
2.5780679626203122,0.33936922293844585,1579385493.336582
2.562362395674558,0.37694269766102545,1579385493.386638
2.5468598719906934,0.4148802767889409,1579385493.4365962
2.5313412659431105,0.45281627392741536,1579385493.4866176
2.5158329411125604,0.49075326855209783,1579385493.5365946
2.500281855915545,0.5286811192528855,1579385493.586603
2.48820757069976,0.5603251138457939,1579385493.6366239
2.4743304599451568,0.5886865465413127,1579385493.6865952
2.460456192384318,0.6170483168771124,1579385493.7365947
2.446579705383065,0.6454096854657844,1579385493.786624
2.4327056150769355,0.6737714433102279,1579385493.836624
2.4244589724496133,0.6917096737646515,1579385493.8865957
2.4179104916331977,0.7127978724314924,1579385493.9365952
2.4113694533480685,0.7338886424992658,1579385493.9865959
2.4048227800916786,0.7549774538774442,1579385494.036595
2.3983088133469144,0.7760746894381839,1579385494.0865984
2.400177323882656,0.7815197914602927,1579385494.1366193
2.400867028694061,0.784782820362771,1579385494.18663
2.40161624079763,0.7880644803868843,1579385494.2365997
2.4023375498928794,0.7913373952891269,1579385494.2865949
2.403056765361292,0.7946096517875985,1579385494.3365958
2.4054119679449366,0.7948517324538654,1579385494.3865943
2.4118941847474944,0.802730880008155,1579385494.4366307
2.4183715400800616,0.8106083794676562,1579385494.4866247
2.424848635702244,0.8184856567368687,1579385494.5365984
2.431331764195338,0.826365201464692,1579385494.5866008
2.437352322272452,0.835091573884815,1579385494.636596
2.4479197629653253,0.8521907056618022,1579385494.6865938
2.458427294895624,0.8692709780021242,1579385494.7366173
2.4689651036945652,0.8863608595883732,1579385494.7865944
2.479502214330875,0.903450358849906,1579385494.8365946
2.4967147818522912,0.9081770517028805,1579385494.8866255
2.5071875314513505,0.9004203105280186,1579385494.9365945
2.5176581133391225,0.8926627580557497,1579385494.9866202
2.52813409603008,0.8849072335041395,1579385495.036595
2.538603576556721,0.877149266986079,1579385495.0865958
2.5525339902056983,0.8629655472932913,1579385495.1366003
2.56393194556828,0.8440604559250257,1579385495.1865733
2.5752910234477,0.8251446093063122,1579385495.236619
2.5867085986954326,0.8062449606231147,1579385495.286597
2.5980971330818883,0.7873374354561418,1579385495.3365948
2.6064099079043492,0.7741264538026189,1579385495.3866146
2.611907326741847,0.7557034239962709,1579385495.4365947
2.617404311823635,0.7372802786256696,1579385495.4865956
2.6229021241844537,0.7188573690105087,1579385495.5366323
2.6283984955089226,0.7004340634259099,1579385495.5865972
2.62788730806711,0.6931652995925988,1579385495.6365943
2.62522687631475,0.6820039722708673,1579385495.6868708
2.622671583881988,0.6708695179972822,1579385495.736599
2.6200216040464404,0.6597098891134902,1579385495.7866151
2.6174041067630958,0.6485593448525843,1579385495.8366408
2.612039119680117,0.6424996333333437,1579385495.8865948
2.6056232655349514,0.6344998127755594,1579385495.9366229
2.5992107710151244,0.6265007569814505,1579385495.986623
2.592796460947332,0.6185012812363476,1579385496.0365944
2.586384090696847,0.6105022665440751,1579385496.0867383
2.5776109015529647,0.6068654298024438,1579385496.136599
2.5685427216429737,0.602630380026857,1579385496.1865978
2.5594148414624396,0.5983809514445625,1579385496.2366245
2.5502956600173823,0.5941338192542123,1579385496.2866766
2.5412224082612296,0.5898973373376238,1579385496.3365967
2.5268214967221536,0.5954722278325408,1579385496.3865745
2.5162199626965327,0.6080776509853691,1579385496.4366167
2.5056171352411054,0.6206828882286796,1579385496.4865994
2.495013567779916,0.6332878305383561,1579385496.5365946
2.484411269569561,0.6458931946851124,1579385496.5865943
2.472170609344634,0.6615278552837984,1579385496.6366172
2.4635976646418705,0.68395055400851,1579385496.6866207
2.4550218431631303,0.7063727963463399,1579385496.7366004
2.446473806732502,0.7288017377025339,1579385496.7865992
2.4378751153098315,0.7512184993014734,1579385496.8366244
2.4272084729965813,0.7775203544826994,1579385496.8865943
2.4177172989484204,0.806002687961015,1579385496.9366229
2.408226671751061,0.8344854779284356,1579385496.9866152
2.3987361499864255,0.8629680341369111,1579385497.0366232
2.3892457785970853,0.8914509479042609,1579385497.0865953
2.376288921924943,0.9263581960151036,1579385497.1365948
2.36686690723826,0.9678109054870893,1579385497.1865916
2.3574222241268252,1.0092521315194258,1579385497.2366033
2.3480138663430643,1.0507128841522784,1579385497.2865953
2.3385573968480964,1.0921475970395087,1579385497.3366528
2.331780063351031,1.128768431661487,1579385497.3866017
2.323857065241637,1.1633090729514204,1579385497.4368231
2.3159426794165117,1.1978551205991514,1579385497.4865985
2.30802357681584,1.2323980822413358,1579385497.536595
2.3001038963363474,1.2669411012811747,1579385497.5865955
2.288387633041682,1.3085132687370384,1579385497.6365728
2.2754940456754578,1.3479046455417611,1579385497.6865942
2.2626190946752947,1.387305385820242,1579385497.7365947
2.249706060173891,1.4266863198882034,1579385497.7865727
2.236845193514984,1.4660945604453264,1579385497.8366148
2.224772221850043,1.5038927646443656,1579385497.886598
2.2145661461646386,1.5451041109026167,1579385497.9365945
2.2043516725812933,1.5863110904124962,1579385497.986601
2.19413918928828,1.6275182102853496,1579385498.0365803
2.1839305768972466,1.668728818237697,1579385498.086607
2.1846509955156144,1.6896972892545976,1579385498.1365952
2.181508970279052,1.703514217383416,1579385498.1865945
2.178365547064242,1.7173298710036864,1579385498.2366173
2.1752262652016388,1.7311489295350044,1579385498.2866154
2.172082174343567,1.7449640845929835,1579385498.3366265
2.172803618430299,1.7516315257300403,1579385498.3866148
2.1691384909928164,1.7501771296027482,1579385498.436633
2.165472116778954,1.7487217442023948,1579385498.4866004
2.161810252677732,1.7472699668557623,1579385498.5365946
2.1581415563561968,1.745812713559963,1579385498.586598
2.161284581525342,1.7317542163828856,1579385498.6365972
2.160094391662269,1.7096865273601567,1579385498.6866055
2.1589298561429064,1.6876373952056145,1579385498.7366202
2.1577506601604264,1.6655773652860837,1579385498.786599
2.1565718931120745,1.6435181311940101,1579385498.8366241
2.16259418977153,1.608126827811994,1579385498.8865986
2.166913589638704,1.5695841372209736,1579385498.936596
2.171233802113726,1.5310417083283347,1579385498.9865952
2.175552422783272,1.4924983416058017,1579385499.0366125
2.1798747125073064,1.4539574540665312,1579385499.0865948
2.183538120789975,1.4166256614957322,1579385499.1365943
2.1901594327418623,1.3847569680972323,1579385499.1867502
2.1967589148986693,1.352872682049908,1579385499.236598
2.203365540253672,1.3209939024378818,1579385499.2887046
2.209982666996055,1.2891216116319468,1579385499.336596
2.2146252104443596,1.2608785396589304,1579385499.3866224
2.2172445668078864,1.22888165052669,1579385499.4366186
2.219861698701162,1.1968834194120925,1579385499.4865954
2.2224800220217764,1.1648860144802757,1579385499.536624
2.225097237746664,1.1328877151806114,1579385499.5865805
2.2292196118188166,1.0981021092481935,1579385499.6365955
2.233543635231058,1.0636820759286736,1579385499.6865454
2.237861465422693,1.0292595874930623,1579385499.7365983
2.2421657290013366,0.9948323189641828,1579385499.7866066
2.2465001499028556,0.9604156596058048,1579385499.836596
