vx,vc,steer_val,steer_vel,steer_cmd,omega,accel
14.991666793823242,15.0,-0.019198622554540634,0.0,0.0,-0.006822815893514881,0.0018538959144507958
14.98888874053955,15.0,-0.019198622554540634,-0.1745329238474369,0.0,-0.008063329608157139,0.0017825922254334577
14.98888874053955,15.0,-0.022689281031489372,-0.08726641535758972,0.0,-0.008683586462287047,0.0017140309859937093
14.98888874053955,15.0,-0.024434609338641167,-0.1745329238474369,0.0,-0.009924101574321907,0.0016481067173016435
14.98888874053955,15.0,-0.027925267815589905,-0.08726650848984718,0.0,-0.010544359866731252,0.0015847179974054265
14.98888874053955,15.0,-0.02967059798538685,0.6981316953897476,0.0,-0.005582302937949365,0.0015237673051975255
14.98888874053955,15.0,-0.015707964077591896,-0.1745329238474369,0.0,-0.006824080439968265,0.006807571031327248
14.991666793823242,15.0,-0.019198622554540634,0.0,0.0,-0.006824080439968265,0.0065457413762762
14.991666793823242,15.0,-0.019198622554540634,0.0,0.0,-0.006824080439968265,0.006293982092573269
14.991666793823242,15.0,-0.019198622554540634,-0.1745329238474369,0.0,-0.008063329608157139,0.0007094956972985159
14.98888874053955,15.0,-0.022689281031489372,-0.08726641535758972,0.0,-0.008683586462287047,0.000682207401248573
14.98888874053955,15.0,-0.024434609338641167,-0.1745329238474369,0.0,-0.009925940915679594,0.005998378815991717
14.991666793823242,15.0,-0.027925267815589905,-0.08726650848984718,0.0,-0.010544359866731252,0.00042526177750856244
14.98888874053955,15.0,-0.02967059798538685,0.436332356184721,0.0,-0.007444451821653189,0.0057513157162417065
14.991666793823242,15.0,-0.02094395086169243,0.1745329238474369,0.0,-0.006203708586016507,0.005530111265617026
14.991666793823242,15.0,-0.01745329238474369,0.0,0.0,-0.00620255899849929,-2.4995482467102606e-05
14.98888874053955,15.0,-0.01745329238474369,0.0,0.0,-0.006203708586016507,0.005318376043188183
14.991666793823242,15.0,-0.01745329238474369,-0.08726650848984718,0.0,-0.006822815893514881,-0.00022858704249483636
14.98888874053955,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007445831326955225,0.010465025088721913
14.994444847106934,15.0,-0.02094395086169243,-0.08726650848984718,0.0,-0.008063329608157139,-0.0006222961981189549
14.98888874053955,15.0,-0.022689281031489372,-0.08726641535758972,0.0,-0.00868519588552738,0.004744048431984478
14.991666793823242,15.0,-0.024434609338641167,-0.1745329238474369,0.0,-0.009924101574321907,-0.0007808251301907061
14.98888874053955,15.0,-0.027925267815589905,2.8797932900488377,0.0,0.010544359866731252,-0.0007507933944141405
14.98888874053955,15.0,0.02967059798538685,-3.054326307028532,0.0,-0.011166687712223823,0.0046204934355468
14.991666793823242,15.0,-0.03141592815518379,0.6981317885220051,0.0,-0.006203708586016507,0.004442782149564231
14.991666793823242,15.0,-0.01745329238474369,-0.08726650848984718,0.0,-0.006824080439968265,0.00427190591304253
14.991666793823242,15.0,-0.019198622554540634,0.0,0.0,-0.006824080439968265,0.004107601839463971
14.991666793823242,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007444451821653189,0.003949617153330742
14.991666793823242,15.0,-0.02094395086169243,-0.1745329238474369,0.0,-0.00868519588552738,0.00379770880127956
14.991666793823242,15.0,-0.024434609338641167,-0.08726650848984718,0.0,-0.009305568602227251,0.003651643078153423
14.991666793823242,15.0,-0.02617993950843811,-0.08726641535758972,0.0,-0.009925940915679594,0.0035111952674552146
14.991666793823242,15.0,-0.027925267815589905,-0.08726650848984718,0.0,-0.010546314167284099,0.003376149295630014
14.991666793823242,15.0,-0.02967059798538685,0.1745329238474369,-0.001745329238474369,-0.009305568602227251,0.0032462973996442443
14.991666793823242,15.0,-0.02617993950843811,0.5235987715423107,-0.001745329238474369,-0.0055833375666850754,0.003121439807350235
14.991666793823242,15.0,-0.015707964077591896,0.0,-0.001745329238474369,-0.0055833375666850754,0.0030013844301444567
14.991666793823242,15.0,-0.015707964077591896,-0.08726641535758972,-0.005235987715423107,-0.006203708586016507,0.002885946567446593
14.991666793823242,15.0,-0.01745329238474369,-0.08726650848984718,-0.005235987715423107,-0.006824080439968265,0.002774948622544801
14.991666793823242,15.0,-0.019198622554540634,-0.08726641535758972,-0.001745329238474369,-0.007444451821653189,0.002668219829370001
14.991666793823242,15.0,-0.02094395086169243,0.0,-0.001745329238474369,-0.007444451821653189,0.002565595989778847
14.991666793823242,15.0,-0.02094395086169243,-0.1745329238474369,-0.001745329238474369,-0.00868519588552738,0.002466919220941199
14.991666793823242,15.0,-0.024434609338641167,-0.08726650848984718,-0.005235987715423107,-0.009305568602227251,0.0023720377124434606
14.991666793823242,15.0,-0.02617993950843811,-0.08726641535758972,-0.005235987715423107,-0.009925940915679594,0.002280805492734097
14.991666793823242,15.0,-0.027925267815589905,-0.17453301697969437,-0.001745329238474369,-0.011166687712223823,0.0021930822045520162
14.991666793823242,15.0,-0.03141592815518379,0.7853982038795948,-0.001745329238474369,-0.005584372195420786,0.007451143049937336
14.994444847106934,15.0,-0.015707964077591896,-0.1745329238474369,-0.001745329238474369,-0.006824080439968265,0.001822150463994734
14.991666793823242,15.0,-0.019198622554540634,0.0,-0.005235987715423107,-0.006824080439968265,0.0017520677538410904
14.991666793823242,15.0,-0.019198622554540634,-0.1745329238474369,-0.005235987715423107,-0.008064824072468883,0.0016846805325395101
14.991666793823242,15.0,-0.022689281031489372,-0.08726641535758972,-0.001745329238474369,-0.00868519588552738,0.0016198851274418368
14.991666793823242,15.0,-0.024434609338641167,-0.2617994323372841,-0.001745329238474369,-0.010546314167284099,0.0015575818533094584
14.991666793823242,15.0,-0.02967059798538685,-0.1745329238474369,-0.001745329238474369,-0.011787060905680604,0.0014976748589514022
14.991666793823242,15.0,-0.03316125646233559,0.7853982038795948,-0.001745329238474369,-0.006204858173533723,0.006782482140705976
14.994444847106934,15.0,-0.01745329238474369,-0.1745329238474369,-0.001745329238474369,-0.007444451821653189,0.0011792072820415028
14.991666793823242,15.0,-0.02094395086169243,0.0,0.0,-0.007444451821653189,0.0011338531558091373
14.991666793823242,15.0,-0.02094395086169243,-0.08726650848984718,0.0,-0.008064824072468883,0.0010902434190472475
14.991666793823242,15.0,-0.022689281031489372,-0.1745329238474369,0.0,-0.009305568602227251,0.0010483109798531227
14.991666793823242,15.0,-0.02617993950843811,-0.2617994323372841,0.0,-0.011166687712223823,0.0010079913267818487
14.991666793823242,15.0,-0.03141592815518379,0.7853982038795948,0.0,-0.0055833375666850754,0.0009692224295979315
14.991666793823242,15.0,-0.015707964077591896,-0.1745329238474369,0.0,-0.006824080439968265,0.0009319446438441649
14.991666793823242,15.0,-0.019198622554540634,0.0,0.0,-0.006825344986421647,0.00623851078002594
14.994444847106934,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007445831326955225,0.0059985680577172495
14.994444847106934,15.0,-0.02094395086169243,-0.1745329238474369,0.0,-0.00868519588552738,0.00042544374070618927
14.991666793823242,15.0,-0.024434609338641167,-0.1745329238474369,0.0,-0.00992778025703728,0.00575149068085481
14.994444847106934,15.0,-0.027925267815589905,-0.08726650848984718,0.0,-0.010546314167284099,0.00018786933987692024
14.991666793823242,15.0,-0.02967059798538685,0.3490658476948738,0.0,-0.008064824072468883,0.00018064359603550022
14.991666793823242,15.0,-0.022689281031489372,0.2617994323372841,0.0,-0.006203708586016507,0.00017369576541875021
14.991666793823242,15.0,-0.01745329238474369,-0.08726650848984718,-0.001745329238474369,-0.006825344986421647,0.005509425320001503
14.994444847106934,15.0,-0.019198622554540634,0.0,-0.001745329238474369,-0.006825344986421647,0.005297524346155292
14.994444847106934,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007445831326955225,0.005093773409764703
14.994444847106934,15.0,-0.02094395086169243,-0.08726650848984718,0.0,-0.008066318536780626,0.004897859047850677
14.994444847106934,15.0,-0.022689281031489372,-0.1745329238474369,0.0,-0.009305568602227251,-0.0006329303072424384
14.991666793823242,15.0,-0.02617993950843811,-0.08726641535758972,0.0,-0.009925940915679594,-0.00060858683388696
14.991666793823242,15.0,-0.027925267815589905,-0.08726650848984718,0.0,-0.010546314167284099,-0.0005851796479682307
14.991666793823242,15.0,-0.02967059798538685,0.6108652800321579,0.0,-0.006204858173533723,0.004779737422514021
14.994444847106934,15.0,-0.01745329238474369,0.0,0.0,-0.006203708586016507,-0.0007465087931430685
14.991666793823242,15.0,-0.01745329238474369,-0.08726650848984718,0.0,-0.006825344986421647,0.004624613244461293
14.994444847106934,15.0,-0.019198622554540634,0.0,0.0,-0.006825344986421647,0.004446743504289705
14.994444847106934,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007445831326955225,0.00427571490797087
14.994444847106934,15.0,-0.02094395086169243,-0.08726650848984718,0.0,-0.008066318536780626,0.004111264334587375
14.994444847106934,15.0,-0.022689281031489372,-0.08726641535758972,0.0,-0.008686805308767712,0.003953138783257091
14.994444847106934,15.0,-0.024434609338641167,-0.08726650848984718,0.0,-0.009305568602227251,-0.001541315177043963
14.991666793823242,15.0,-0.02617993950843811,2.7052603662014008,0.0,0.009925940915679594,-0.0014820338240807336
14.991666793823242,15.0,0.027925267815589905,-2.8797932900488377,0.0,-0.010546314167284099,-0.0014250325231545515
14.991666793823242,15.0,-0.02967059798538685,0.6981316953897476,0.0,-0.005582302937949365,-0.006712633740901312
14.98888874053955,15.0,-0.015707964077591896,-0.08726641535758972,0.0,-0.006203708586016507,-0.001112045359152403
14.991666793823242,15.0,-0.01745329238474369,0.0,0.0,-0.006204858173533723,0.004273135777144625
14.994444847106934,15.0,-0.01745329238474369,-0.08726650848984718,0.0,-0.006825344986421647,0.0041087844011006005
14.994444847106934,15.0,-0.019198622554540634,-0.08726641535758972,0.0,-0.007445831326955225,0.003950754231827501
14.994444847106934,15.0,-0.02094395086169243,-0.08726650848984718,-0.001745329238474369,-0.008066318536780626,0.0037988021459879817
14.994444847106934,15.0,-0.022689281031489372,-0.08726641535758972,-0.001745329238474369,-0.008686805308767712,0.0036526943711422902
14.994444847106934,15.0,-0.024434609338641167,-0.1745329238474369,-0.001745329238474369,-0.009925940915679594,-0.0018302040348466561
14.991666793823242,15.0,-0.027925267815589905,-0.08726650848984718,-0.005235987715423107,-0.010546314167284099,-0.0017598115719679387
14.991666793823242,15.0,-0.02967059798538685,0.0,-0.005235987715423107,-0.010548268467836946,0.0036502836494373787
14.994444847106934,15.0,-0.02967059798538685,0.6981316953897476,-0.005235987715423107,-0.005584372195420786,0.0035098881244590182
14.994444847106934,15.0,-0.015707964077591896,-0.08726641535758972,-0.005235987715423107,-0.006206007366410529,0.00871546859923944
14.997221946716309,15.0,-0.01745329238474369,0.0,-0.005235987715423107,-0.006204858173533723,0.003039682096624462
14.994444847106934,15.0,-0.01745329238474369,-0.08726650848984718,-0.005235987715423107,-0.006825344986421647,0.0029227712467542904
14.994444847106934,15.0,-0.019198622554540634,-0.08726641535758972,-0.005235987715423107,-0.007444451821653189,-0.0025320531929120408
14.991666793823242,15.0,-0.02094395086169243,-0.08726650848984718,-0.005235987715423107,-0.008066318536780626,0.002907743629298819
14.994444847106934,15.0,-0.022689281031489372,-0.1745329238474369,-0.005235987715423107,-0.009307292984563623,0.0027959073358642494
14.994444847106934,15.0,-0.02617993950843811,-0.1745329238474369,-0.005235987715423107,-0.010548268467836946,0.002688372438331009
14.994444847106934,15.0,-0.02967059798538685,0.6981316953897476,-0.008726646192371845,-0.0055833375666850754,-0.002757436662549811
14.991666793823242,15.0,-0.015707964077591896,-0.2617993392050266,-0.008726646192371845,-0.007445831326955225,0.002691028754647117
14.994444847106934,15.0,-0.02094395086169243,-0.08726650848984718,-0.008726646192371845,-0.008066318536780626,0.0025875276486991513
14.994444847106934,15.0,-0.022689281031489372,-0.1745329238474369,-0.008726646192371845,-0.009307292984563623,0.0024880073545184146
14.994444847106934,15.0,-0.02617993950843811,-0.2617994323372841,-0.008726646192371845,-0.011166687712223823,-0.002950095396984998
14.991666793823242,15.0,-0.03141592815518379,0.436332356184721,-0.005235987715423107,-0.008066318536780626,0.00250577997153636
14.994444847106934,15.0,-0.022689281031489372,-0.1745329238474369,-0.005235987715423107,-0.009307292984563623,0.0024094038187849618
14.994444847106934,15.0,-0.02617993950843811,-0.08726641535758972,-0.008726646192371845,-0.00992778025703728,0.0023167344411393863
14.994444847106934,15.0,-0.027925267815589905,0.2617993392050266,-0.008726646192371845,-0.008067812488059649,0.007568205442201333
14.997221946716309,15.0,-0.022689281031489372,-0.2617993392050266,-0.008726646192371845,-0.00992778025703728,0.0019365444456262816
14.994444847106934,15.0,-0.027925267815589905,-0.2617994323372841,-0.008726646192371845,-0.011789245124667355,0.0018620619669483477
14.994444847106934,15.0,-0.03316125646233559,0.436332356184721,-0.008726646192371845,-0.008686805308767712,0.001790444198988796
14.994444847106934,15.0,-0.024434609338641167,-0.34906594082713127,-0.010471975430846214,-0.011168756972026187,0.00172158096056615
14.994444847106934,15.0,-0.03141592815518379,0.436332356184721,-0.010471975430846214,-0.008066318536780626,0.0016553663082366826
14.994444847106934,15.0,-0.022689281031489372,-0.3490658476948738,-0.010471975430846214,-0.010548268467836946,0.0015916983733045027
14.994444847106934,15.0,-0.02967059798538685,-0.2617993392050266,-0.010471975430846214,-0.012409733605214256,0.0015304792051004834
14.994444847106934,15.0,-0.03490658476948738,0.43633226305246353,-0.010471975430846214,-0.009307292984563623,0.0014716146202889263
14.994444847106934,15.0,-0.02617993950843811,-0.3490658476948738,-0.008726646192371845,-0.011787060905680604,-0.00392739610297489
14.991666793823242,15.0,-0.03316125646233559,0.5235987715423107,-0.008726646192371845,-0.008067812488059649,0.006906643926113388
14.997221946716309,15.0,-0.022689281031489372,-0.436332356184721,-0.008726646192371845,-0.011168756972026187,0.0013004276032340268
14.994444847106934,15.0,-0.03141592815518379,0.17453301697969437,-0.008726646192371845,-0.00992778025703728,0.001250411156955795
14.994444847106934,15.0,-0.027925267815589905,0.0,-0.008726646192371845,-0.00992778025703728,0.001202318420149803
14.994444847106934,15.0,-0.027925267815589905,-0.2617994323372841,-0.005235987715423107,-0.011787060905680604,-0.004186334756954817
14.991666793823242,15.0,-0.03316125646233559,0.3490658476948738,-0.005235987715423107,-0.009307292984563623,0.0013170882792576874
14.994444847106934,15.0,-0.02617993950843811,-0.2617994323372841,-0.005235987715423107,-0.011168756972026187,0.0012664310377477764
14.994444847106934,15.0,-0.03141592815518379,0.436332356184721,-0.001745329238474369,-0.008066318536780626,0.0012177221516805543
14.994444847106934,15.0,-0.022689281031489372,-0.2617993392050266,-0.001745329238474369,-0.00992778025703728,0.0011708866843082252
14.994444847106934,15.0,-0.027925267815589905,-0.17453301697969437,0.0,-0.011168756972026187,0.0011258525810656011
14.994444847106934,15.0,-0.03141592815518379,0.6108652800321579,0.0,-0.006826609098770515,0.006423126730591924
14.997221946716309,15.0,-0.019198622554540634,-0.2617993392050266,0.0,-0.008686805308767712,0.0008355072229249269
14.994444847106934,15.0,-0.024434609338641167,-0.08726650848984718,-0.001745329238474369,-0.009307292984563623,0.0008033723297355066
14.994444847106934,15.0,-0.02617993950843811,-0.1745329238474369,-0.001745329238474369,-0.010548268467836946,0.0007724733939764487
14.994444847106934,15.0,-0.02967059798538685,0.436332356184721,0.0,-0.007444451821653189,-0.004599647282121504
14.991666793823242,15.0,-0.02094395086169243,-0.2617994323372841,0.0,-0.009307292984563623,0.0009196723896743352
14.994444847106934,15.0,-0.02617993950843811,-0.1745329238474369,0.0,-0.010550222097500485,0.006224876546561861
14.997221946716309,15.0,-0.02967059798538685,0.08726650848984718,0.001745329238474369,-0.00992778025703728,0.0006448820459729427
14.994444847106934,15.0,-0.027925267815589905,0.43633226305246353,0.001745329238474369,-0.006826609098770515,0.005960655062233599
14.997221946716309,15.0,-0.019198622554540634,0.0,0.010471975430846214,-0.006826609098770515,0.005731399098301538
14.997221946716309,15.0,-0.019198622554540634,-0.08726641535758972,0.010471975430846214,-0.007445831326955225,0.0001703844995687865
14.994444847106934,15.0,-0.02094395086169243,2.18166159465909,0.010471975430846214,0.008066318536780626,0.00016383124958537163
14.994444847106934,15.0,0.022689281031489372,0.0,0.013962633907794952,0.008066318536780626,0.00015753004767824196
14.994444847106934,15.0,0.022689281031489372,0.08726641535758972,0.013962633907794952,0.008686805308767712,0.0001514711996906173
14.994444847106934,15.0,0.024434609338641167,0.0,0.02094395086169243,0.008688414179511222,0.005486221556192901
14.997221946716309,15.0,0.024434609338641167,0.1745329238474369,0.02094395086169243,0.009925940915679594,-0.005407773298019146
14.991666793823242,15.0,0.027925267815589905,0.0,0.02094395086169243,0.00992778025703728,0.00014262814361890985
14.994444847106934,15.0,0.027925267815589905,-2.967059798538685,0.02967059798538685,-0.01117082552147503,0.005477718617662414
14.997221946716309,15.0,-0.03141592815518379,3.4033920615911484,0.02967059798538685,0.013030222430925333,-7.353903950729421e-05
